R4-00011|d:\6\恋爱小程序\apps\client\src\pages\discover\index.vue|288-289|H|P3|缺省年龄区间魔法数字 18/35（recommendationFilter.ageMin ?? 18 / ageMax ?? 35）|调整默认筛选需改代码|常量提取或配置化|open|batch-4|
R4-00012|d:\6\恋爱小程序\apps\client\src\pages\discover\history.vue|60-77|F|P1|历史列表对已滑过卡片回退到占位数据：viewedCards 仅存 cardId/userId，getCardDetail 兜底返回"默认昵称"+空头像/签名（模板 L177/184 展示）|历史记录页核心内容不可识别，用户无法回看已滑用户，功能价值缺失|历史记录持久化昵称/头像字段|open|batch-2|
R4-00013|d:\6\恋爱小程序\apps\client\src\pages\discover\history.vue|204-208|U|P3|挽回按钮无 loading/禁用态：连点可并发重复调用 rewindCard|重复请求浪费与触发每日限流 429|加防抖与禁用态|open|batch-4|
R4-00014|d:\6\恋爱小程序\apps\client\src\pages\likes\index.vue|167-173|B|P2|VIP 免费解锁仅前端置位 item.unlocked=true，无服务端调用；若后端 unlocked 以 unlock 表为准，刷新后锁状态回退|VIP 用户解锁体验不稳定、状态不同步|服务端解锁接口或服务端感知 VIP 态|open|batch-3|
R4-00015|d:\6\恋爱小程序\apps\client\src\pages\likes\index.vue|614|U|P3|未解锁列表项点击无任何反馈（三元表达式第三分支为 undefined），用户点后无反应|点击无响应，用户不知道如何解锁|未解锁点击弹出解锁引导|open|batch-3|
R4-00016|d:\6\恋爱小程序\apps\client\src\pages\likes\index.vue|1155|D|P3|内联硬编码色值 rgba(15,23,42,0.72)（L1510 已有同值 token --c-overlay-strong）与 L1391 color:#ffffff 未用 design token|深色模式/主题适配失效|改用 token|open|batch-4|
R4-00017|d:\6\恋爱小程序\apps\client\src\pages\likes\index.vue|1351-1415|T|P3|.likes-batch-bar 选择器被拆为两块重复定义（L1351-1358 与 L1404-1415），bottom 属性两处声明|样式维护隐患，后续修改易漏一侧|合并为单一规则块|open|batch-4|
R4-00018|d:\6\恋爱小程序\apps\client\src\pages\likes\index.vue|1021-1071|T|P3|死样式 .likes-loading__spinner/.likes-loading__text/.likes-empty* 模板无引用（已改用 Skeleton/EmptyState 组件）|冗余样式|删除|open|batch-4|
R4-00019|d:\6\恋爱小程序\apps\client\src\pages\likes-visitors\index.vue|185-189|B|P2|formatTime 无 isNaN 校验且直接 new Date() 解析：契约（likes.yaml）visitedAt 为 "yyyy-MM-dd HH:mm:ss"，iOS/Safari 解析为 Invalid Date → 显示 NaN/NaN（likes/index.vue 已有 P2-01 同类修复，本页未同步）|iOS 端访客时间显示错乱|加 isNaN 校验 + 格式转换|open|batch-3|
R4-00020|d:\6\恋爱小程序\apps\client\src\pages\likes-visitors\index.vue|91-97|B|P2|onShow 加载条件反置：if (profileStore.loading) 时才再 load()，加载完成后（loading=false）永不刷新 profileStats，且加载中重复请求|页面数据陈旧与重复请求并存|改为 !loading 或无条件刷新|open|batch-3|
R4-00021|d:\6\恋爱小程序\apps\client\src\pages\likes-visitors\index.vue|121-125|B|P2|VIP 免费解锁 markAllUnlocked(true) 仅本地置位无服务端持久化，刷新后 unlocked 回退为锁定|VIP 解锁不可靠|服务端解锁链路打通|open|batch-3|
R4-00022|d:\6\恋爱小程序\apps\client\src\pages\likes-visitors\index.vue|267|U|P3|未解锁列表项 @tap 为 undefined 无任何反馈|点击无响应|弹出解锁引导|open|batch-3|
R4-00023|d:\6\恋爱小程序\apps\client\src\pages\heart-signals\index.vue|240|B|P2|fromUserAvatar 直接绑定 :src 未走 resolveMediaUrl（likes/home 等页均经 resolveMediaUrl 重写鉴权代理路径）|真实模式用户上传头像 URL 未重写导致 403/404 无法显示|补 resolveMediaUrl 重写|open|batch-3|
R4-00024|d:\6\恋爱小程序\apps\client\src\pages\heart-signals\index.vue|33-41|B|P2|信号状态机与契约不符：likes.yaml status enum=[pending,accepted,declined]，前端分组 [pending,accepted,expired]——expired tab 契约中不存在（后端按契约返回时恒空），declined 信号无任何展示分支被静默丢弃|已拒绝信号不可见、过期 tab 空置|对齐契约状态机并补 declined 展示|open|batch-3|
R4-00025|d:\6\恋爱小程序\apps\client\src\pages\heart-signals\index.vue|595|H|P2|倒计时进度条硬编码固定 24h 动画（countdown-shrink 24h linear）与信号实际 expiresAt 无关|信号过期时长非 24h 时进度条失真误导|按 expiresAt 动态计算宽度|open|batch-3|
R4-00026|d:\6\恋爱小程序\apps\client\src\pages\verification\index.vue|149-163|F|P1|认证提交为本地模拟：注释明确"无恋爱认证提交接口"，1s 后本地置 pending；学生证图片仅本地临时路径（chooseImage 未上传）|恋爱认证功能未落地，用户上传的学生证永不达审核方，认证信任体系断裂|接入后端提交/图片上传端点|open|batch-2|
R4-00027|d:\6\恋爱小程序\apps\client\src\pages\verification\index.vue|22|B|P1|认证状态无任何加载逻辑：status 恒为初始 unverified（无 onLoad/onMounted 拉取），已认证用户进入页面显示"未认证"+表单|认证状态展示错误，用户困惑；注释 L5"mock 默认已认证"亦与实现矛盾|onLoad 拉取真实认证状态|open|batch-2|
R4-00028|d:\6\恋爱小程序\apps\client\src\pages\verification\index.vue|191-226|F|P2|resetVerification/removeVerification 仅本地翻转 status，无后端解除认证调用|"解除认证"实际未解除，会话/后端状态不一致|接入后端接口|open|batch-2|
R4-00029|d:\6\恋爱小程序\apps\client\src\pages\verification\index.vue|180-188|T|P3|simulateApprove 函数体无 isMockMode 守卫（仅模板 v-if 保护），若未来被其他调用点引用即可在真实模式伪造认证通过|认证信任体系防御性缺口|函数内加环境守卫|open|batch-4|
R4-00030|d:\6\恋爱小程序\apps\client\src\pages\love-center\index.vue|9|T|P3|头部注释"当前为占位页：各板块点击后提示内容筹备中"与 L56"2026-08-07 落地真实内容源"矛盾（过时注释）|误导开发|修正注释|open|batch-4|
R4-00031|d:\6\恋爱小程序\apps\client\src\pages\love-center\consulting.vue|41-44|F|P1|课程报名按钮仅 toast"报名成功"（signupSuccess），无报名/支付链路（注释"真实报名/支付链路接入后端"）|商业化付费链路为假按钮，用户付费期望落空|接入真实报名/支付|open|batch-2|
R4-00032|d:\6\恋爱小程序\apps\client\src\pages\love-center\consulting.vue|30-32|H|P3|课程价格 99/129/159 魔法数字硬编码|调价需改代码|价格配置化|open|batch-4|
R4-00033|d:\6\恋爱小程序\apps\client\src\pages\love-center\mbti.vue|87-91|F|P2|MBTI 测试结果仅 toast 展示（2.5s 消失），无结果页/记录/保存|测试结果无法回看，无留存价值|结果落地页或存储|open|batch-2|
R4-00034|d:\6\恋爱小程序\apps\client\src\pages\love-center\nearby.vue|42|F|P3|"附近的人"复用 clientApi.getRecommendations({}) 全量推荐接口，无任何距离/位置参数，功能名不副实|附近维度缺失，用户期望与体验不符|接入距离/定位筛选|open|batch-3|
R4-00035|d:\6\恋爱小程序\apps\client\src\pages\activities\detail.vue|243-244|B|P3|handleSendToFriend 中 await uni.showActionSheet 无 try/catch（页内其他 ActionSheet 均用回调模式），用户取消时 H5 端 Promise reject → 未捕获异常|取消操作产生未处理 rejection|补 catch 或改回调模式|open|batch-4|
R4-00036|d:\6\恋爱小程序\apps\client\src\pages\daily-question\index.vue|200|B|P2|回答作者字段契约失配：openapi DailyAnswerView.author.displayName vs 前端 answer.authorName；非匿名时 L200 `answer.authorName[0]` 对 undefined 直接抛 TypeError 页面崩溃|后端按契约返回时回答列表作者名空白甚至崩溃|字段映射对齐（author.displayName）|open|batch-2|
R4-00037|d:\6\恋爱小程序\apps\client\src\pages\shop\index.vue|99-112|F|P1|商品详情页未注册（注释明确断链），全部商品点击仅 toast"开发中"（detailDeveloping），商城无详情/购买链路|逛逛页商业化链路断裂，积分余额无消费场景|注册详情页或隐藏商品入口|open|batch-2|
R4-00038|d:\6\恋爱小程序\apps\client\src\pages\shop\index.vue|31-92|H|P2|商品数据全为本地硬编码 mock（价格 99/29.9/9.9…、销量、分类、图片路径），无后端数据源|商城数据不可运营，价格销量为假数据|接入后端商品接口|open|batch-3|
R4-00039|d:\6\恋爱小程序\apps\client\src\pages\showcase\index.vue|39-143|H|P3|展示页全量中文文案硬编码（分组标题"核心旅程"等、欢迎语"超级管理员模式 · 所有功能已解锁"）绕过 i18n|展示构建文案无法国际化|走 i18n 资源|open|batch-4|
R4-00040|d:\6\恋爱小程序\apps\client\src\pages\dev\index.vue|18-44|H|P1|超级测试账号明文密码 "Admin@12345" 与一键登录逻辑位于 script 中，未随模板的 #ifdef DEV 条件编译剔除，进入生产产物|生产包携带测试账号凭据与登录后门，可被逆向利用|script 逻辑同样条件编译或移入 dev 专用模块|open|batch-1|
R4-00041|d:\6\恋爱小程序\apps\client\src\pages\dev\index.vue|35-37|T|P3|loginSuperAccount 的跳转 setTimeout 未保存引用清理（同页其他定时器均有 onUnmounted 清理）|dev 页卸载后仍可能触发跳转|保存引用并清理|open|batch-4|
R4-00042|d:\6\恋爱小程序\apps\client\src\pages\dev\index.vue|79|T|P3|`void refreshSuperState;` 无意义表达式语句（为绕过 noUnusedLocals 的 hack）|代码异味|删除|open|batch-4|
R4-00043|d:\6\恋爱小程序\apps\client\src\subpackages\setup\profile\index.vue|285-291|D|P2|籍贯城市/未来城市默认值直接取校区城市（campus.city），籍贯为出生地与校区无关，用户不修改即提交错误籍贯|用户籍贯数据污染，同乡匹配与推荐失效|移除自动填充，仅保留显式选择|open|batch-3|
R4-00044|d:\6\恋爱小程序\apps\client\src\subpackages\setup\campus\index.vue|155|B|P2|补认证场景（"我的→校园认证"进入，L121 注释）保存后统一 replaceAppPath 跳注册流程时间安排页，导航上下文错误|补认证用户被带到注册流程，路径混乱|按来源区分跳转目标|open|batch-3|
R4-00045|d:\6\恋爱小程序\apps\client\src\subpackages\setup\schedule\index.vue|18-24|H|P1|注册流程表单预填示例值："图书馆和北草坪"/["今晚","本周"]/courseBlocks 设计课课表，新用户直接保存即提交示例假数据入库|注册用户资料被示例数据污染，课表/偏好失真|默认值置空|open|batch-2|
R4-00046|d:\6\恋爱小程序\apps\client\src\subpackages\setup\schedule\index.vue|21-23|B|P1|courseBlocks 示例课表未在模板渲染（用户不可见、无法编辑，review #66 仅修了 timeWindows）却随 {...form}（L45）提交后端|不可见假课表入库或课表功能整体缺失|渲染课表字段或从提交中剔除|open|batch-2|
R4-00047|d:\6\恋爱小程序\apps\client\src\subpackages\setup\schedule\index.vue|33-75|H|P2|全页中文文案硬编码（"请输入偏好地点"/"保存并进入应用"/"常去区域"等 toast、标题、占位、按钮）未走 i18n，与其他 setup 页不一致|国际化缺失|接入 i18n|open|batch-3|
R4-00048|d:\6\恋爱小程序\apps\client\src\subpackages\setup\recommend-pref\index.vue|85-87|B|P2|接口契约失配：前端 GET/PUT /recommendations/preferences/me（L126-135 PUT body 用 preferredTime 字段），而 docs/openapi/recommendations.yaml 为 /recommendations/preferences 且字段 dailyNotifyTime|契约漂移，后端调整时前端 404 或字段丢失|对齐 openapi 契约（路径与字段名）|open|batch-2|
R4-00049|d:\6\恋爱小程序\apps\client\src\subpackages\legal\agreement\index.vue|148|H|P3|AppShell title="用户协议" 静态中文未走 i18n（页内其余文案均走 t()）|标题不随语言切换|title 走 i18n|open|batch-4|
R4-00050|d:\6\恋爱小程序\apps\client\src\subpackages\legal\agreement\index.vue|1-356|T|P3|agreement 与 privacy 两页 95% 代码重复（仅 LegalTextType 与 i18n key 不同），未抽取共用页面组件|双份维护成本，改一处漏一处|抽取共用法律文本页组件|open|batch-4|
R4-00051|d:\6\恋爱小程序\apps\client\src\subpackages\legal\privacy\index.vue|148|H|P3|AppShell title="隐私政策" 静态中文未走 i18n|同上|title 走 i18n|open|batch-4|
R4-00052|d:\6\恋爱小程序\apps\client\src\subpackages\discover\discussions\index.vue|46-75|H|P2|全页中文硬编码（"讨论圈"/"正在加载讨论内容..."/"点击重试"/"暂时还没有新的讨论推荐"/"去寻觅"/"反馈讨论建议"及 L32 错误文案）未走 i18n|国际化缺失|接入 i18n|open|batch-3|
R4-00053|d:\6\恋爱小程序\apps\client\src\subpackages\discover\discussions\index.vue|62-66|F|P3|讨论推荐条目仅静态展示 title/summary/heatLabel，无任何点击交互与跳转|讨论推荐无消费路径，功能半成品|条目可点击查看/跳转|open|batch-4|
R4-00054|d:\6\恋爱小程序\apps\client\src\subpackages\discover\activities\index.vue|304-545|H|P2|大量中文文案硬编码与 t() 混用："线下活动"/"正在加载活动内容..."/"列表"/"日历"/"人已报名"/"感兴趣"/"加载中..."/"没有更多活动了"/"下一步"（L128 星期标签亦硬编码）|国际化缺失且同页风格不一致|统一走 i18n|open|batch-3|
R4-00055|d:\6\恋爱小程序\apps\client\src\pages\village\index.vue|212-227|S|P1|“模拟认证一键通过（演示）”按钮无环境门控（SchoolCircleGate 组件无条件渲染 simulate 按钮，与注释“仅在非纯前端 mock 模式显示”矛盾），真实模式任意用户可一键绕过校园认证|认证形同虚设，校园频道/同校推荐数据可信度崩塌，合规风险|simulate 按钮收敛到 mock/演示包，生产移除或加权限守卫|open|batch-2|
R4-00056|d:\6\恋爱小程序\apps\client\src\pages\campus\certification.vue|113-117|B|P1|学生证照片未先上传：submitCertification 将 chooseImage 本地临时路径（tempFilePath）作为 studentIdCardUrl 直接 POST，real 模式后端无法访问该地址|审核人员无法查看学生证，认证流程功能性失效|先调 uploadFileViaUni 上传换取 URL 再提交|open|batch-2|
R4-00057|d:\6\恋爱小程序\apps\client\src\pages\profile\album.vue|237-254|F|P1|“设为头像”为纯本地数组重排（splice/unshift 仅改 photoGallery），注释称更新 sessionStore 但代码无任何调用，刷新页面后恢复原状|用户以为已换头像，实际未生效，交互闭环造假|接入 avatar 上传/置换接口或移除入口|open|batch-2|
R4-00058|d:\6\恋爱小程序\apps\client\src\pages\profile\tasks.vue|118-122|F|P1|任务中心“每日签到”点击即本地置 done=true（“本地立即完成（演示态）”），未调用真实 GET/POST /check-in 接口，积分/连签不发|任务奖励体系虚假，用户签到数据不落库|接入 clientApi.checkIn/getCheckInStatus 真实链路|open|batch-2|
R4-00059|d:\6\恋爱小程序\apps\client\src\pages\profile\tasks.vue|44-75|F|P2|任务列表为静态本地数据（“示例任务列表，后续可接入后端任务系统”），profile/checkin 两条 done 硬编码 true，进度条基于假数据|任务中心对真实用户无意义，商业化激励缺失|后端任务系统接入或下线页面|open|batch-3|
R4-00060|d:\6\恋爱小程序\apps\client\src\pages\security\index.vue|79-93|F|P1|“修改密码”仅本地校验 6-20 位+两次一致后 toast 成功，无任何后端调用，密码从未被修改|安全中心核心功能是假的，用户修改密码后旧密码仍有效|接入真实改密接口（含旧密码校验）|open|batch-2|
R4-00061|d:\6\恋爱小程序\apps\client\src\pages\security\index.vue|138-150|F|P1|“注销账号”为演示态：仅弹窗提示客服协助（注释“真实链路调用后端注销接口”未实现）|用户无法注销账号，隐私合规风险|接入 account/deactivate 后端接口|open|batch-2|
R4-00062|d:\6\恋爱小程序\apps\client\src\pages\security\index.vue|96-117|F|P2|“下线设备”仅从本地 devices 数组 filter 移除，无后端调用，刷新页面设备重现|设备管理形同虚设，无法真正保护账号|接入设备列表/下线接口|open|batch-3|
R4-00063|d:\6\恋爱小程序\apps\client\src\pages\security\index.vue|29,40-44|H|P3|演示数据硬编码：boundPhone “138****5678” 与 devices（iPhone 15 Pro/小米 14/iPad Air）|生产环境展示假手机号/假设备，误导用户|接入真实账号/设备数据|open|batch-4|
R4-00064|d:\6\恋爱小程序\apps\client\src\pages\settings\index.vue|221-247|F|P2|“清除缓存”为演示实现（800ms 后置 cacheSize=“0 KB”），未调用 getStorageInfo/clearStorage，TODO(mock) 注明|用户以为缓存已清，实际占用不降|接入 uni.clearStorage 真实链路|open|batch-3|
R4-00065|d:\6\恋爱小程序\apps\client\src\pages\settings\index.vue|250-266|F|P2|“检查更新”为演示实现（延迟后提示“已是最新版本”），未接入 getUpdateManager/版本接口|版本更新提示虚假|接入真实更新检查|open|batch-3|
R4-00066|d:\6\恋爱小程序\apps\client\src\pages\settings\index.vue|63-71|F|P3|消息通知/隐私模式开关仅存本地 storage，无后端/系统级消费方，开关不产生任何实际效果|设置项形同虚设|明确消费方或移除入口|open|batch-4|
R4-00067|d:\6\恋爱小程序\apps\client\src\pages\wallet\index.vue|43-66|F|P1|“演示充值”按钮：无支付流程直接 POST /wallet/recharge 入账 10000 分（订单号 RECHARGE-DEMO-{ts} 仅作幂等键），真实模式用户可无限刷余额|资金风险：等于免费印钞，账单与收入对不上|移除演示充值或接入真实支付回调|open|batch-2|
R4-00068|d:\6\恋爱小程序\apps\client\src\pages\vip\index.vue|155-177|F|P1|“立即开通”真实模式仅 toast “功能建设中”（支付未接入），mock 模式 setTimeout 假支付成功弹“开通成功”但未真正开通 VIP|VIP 商业化链路断裂，mock 下用户被虚假成功误导|接入微信支付/后端订单闭环|open|batch-2|
R4-00069|d:\6\恋爱小程序\apps\client\src\pages\chat\video-call.vue|139-159,383-403|F|P1|视频通话无真实推拉流：pusherUrl/playerUrl 恒为空字符串（“真实环境填入信令服务器返回的推流地址”），live-pusher/live-player v-if 永不渲染，通话全程无视频|核心功能假实现，用户进入通话黑屏|接入信令/RTC 推拉流|open|batch-2|
R4-00070|d:\6\恋爱小程序\apps\client\src\pages\chat\video-call.vue|300-310|F|P2|“翻转相机”两端分支均只 uni.showToast，未调用 live-pusher switchCamera|按钮无实际效果，交互欺骗|真实调用 pusher 上下文翻转|open|batch-3|
R4-00071|d:\6\恋爱小程序\apps\client\src\pages\circles\post-topic.vue|324-329|F|P1|话题图片真实模式未上传：仅 console.warn 提示（“等待上传接口接入”），本地临时路径随 createTopic 提交，后端无法访问|话题配图在 real 模式全部裂图|先调 uploadPostImage 上传再提交|open|batch-2|
R4-00072|d:\6\恋爱小程序\apps\client\src\pages\chat-session\index.vue|858-874|B|P2|私信会话长按也显示“撤回”菜单项，但撤回端点 POST /temp-chat/sessions/{id}/messages/{mid}/recall 仅临时会话存在，私信撤回必然 404 提示“撤回失败”|私信消息无法撤回，功能不符合预期|撤回菜单按会话类型隐藏或接入私信撤回端点|open|batch-3|
R4-00073|d:\6\恋爱小程序\apps\client\src\pages\chat-session\index.vue|357-372|B|P2|syncChatStoreMessagesToMessagesStore 映射仅保留 id/sender/kind/body/sentAt/durationSeconds，丢弃 recalled/deliveryStatus/quoteRef/quoteBody/quoteSender|临时会话撤回态、引用回复、送达状态渲染丢失|映射补充扩展字段|open|batch-3|
R4-00074|d:\6\恋爱小程序\apps\client\src\pages\chat-session\index.vue|882-884|T|P2|handleTapQuote 函数体为空（注释称“仅取消引用”但未调用 cancelQuoteReply），点击引用气泡无任何响应|引用消息点击无反馈，交互死点|实现滚动定位或至少取消引用|open|batch-3|
R4-00075|d:\6\恋爱小程序\apps\client\src\pages\chat-session\index.vue|1130-1137|F|P3|表情（笑脸）图标按钮无 @tap handler，点击无任何反应|死按钮，误导用户|接入表情面板或移除按钮|open|batch-4|
R4-00076|d:\6\恋爱小程序\apps\client\src\pages\chat-session\index.vue|193|H|P3|硬编码路径 “/pages/profile/index?userId=” 未走 ROUTES 常量|路径散落，重构易漏改|改用 ROUTES.PROFILE.INDEX|open|batch-4|
R4-00077|d:\6\恋爱小程序\apps\client\src\pages\chat-session\view-models.ts|97|H|P3|formatTempCountdown 返回硬编码中文“已结束”绕过 i18n|en-US 下显示中文|改由调用方 t() 处理|open|batch-4|
R4-00078|d:\6\恋爱小程序\apps\client\src\pages\chat-session\view-models.ts|304|H|P3|星期文案 “星期${“日一二三四五六”[d.getDay()]}” 硬编码中文|en-US 下显示中文星期|走 i18n|open|batch-4|
R4-00079|d:\6\恋爱小程序\apps\client\src\pages\chat\index.vue|1-10,165|T|P3|聊天旧页已从 pages.json 移除注册（注释自述），页面与 ROUTES.TAB.CHAT 引用已清理，成为死文件|死代码增加维护面|删除文件或恢复注册|open|batch-4|
R4-00080|d:\6\恋爱小程序\apps\client\src\pages\messages\index.vue|489|B|P3|session.partnerName.charAt(0) 无空值守卫（本文件 91 行注释确认后端 otherUserName 可能为空），null 时抛 TypeError|会话头像字母崩溃，整页渲染中断|(partnerName||“?”).charAt(0)|
R4-00081|d:\6\恋爱小程序\apps\client\src\pages\messages\index.vue|315|H|P3|硬编码官方号 code “official-assistant” 拼接跳转路径|code 变更需多处同步|收敛到常量|open|batch-4|
R4-00082|d:\6\恋爱小程序\apps\client\src\pages\official-chat\index.vue|206-221|S|P2|real 模式加载官方号消息失败时静默回退 mock 本地文案，用户看到与后端不一致的“官方消息”|伪造官方内容展示给真实用户，信任受损|失败态展示错误提示而非 mock 数据|open|batch-3|
R4-00083|d:\6\恋爱小程序\apps\client\src\pages\official-chat\index.vue|142|H|P3|魔法数字 6*3600*1000 生成 mock 消息时间偏移|可读性差|提常量|open|batch-4|
R4-00084|d:\6\恋爱小程序\apps\client\src\pages\village\index.vue|199,203,208,231,278,283,288,298,325|H|P3|9 处页面路径字面量硬编码（/pages/circles/index、/pages/campus/certification、/pages/village/detail 等）|路径散落，路由调整易漏|统一走 ROUTES|open|batch-4|
R4-00085|d:\6\恋爱小程序\apps\client\src\pages\village\index.vue|634|B|P3|topic.author.name[0] 无空值守卫，昵称空/null 时崩溃或渲染 undefined|话题作者昵称异常时列表渲染中断|(name||“?”)[0]|
R4-00086|d:\6\恋爱小程序\apps\client\src\pages\village\detail.vue|610,753,803,878|B|P3|4 处 author/comment/reply/similar 昵称取首字符 name[0] 均无空值守卫（null 时 TypeError）|昵称异常时评论/作者区渲染中断|统一兜底占位字符|open|batch-3|
R4-00087|d:\6\恋爱小程序\apps\client\src\pages\village\detail.vue|558-559,846-850|F|P2|评论仅 fetchComments 拉第一页（store 端 fetchCommentsApi(postId) 无分页参数），契约 CommentListResponse 含 total/page/pageSize，超 20 条评论无法查看|大帖评论区截断，内容不可达|接入分页加载更多|open|batch-3|
R4-00088|d:\6\恋爱小程序\apps\client\src\pages\village\detail.vue|84,293,300,410,412,482,484|H|P3|7 处页面路径字面量（/pages/profile/index、/pages/village/tag-posts、/pages/activities/detail、/pages/chat-session/index）|路径散落|统一走 ROUTES|open|batch-4|
R4-00089|d:\6\恋爱小程序\apps\client\src\pages\village\history.vue|179-182|H|P2|统计标签 “赞/藏/看/评” 中文硬编码直出，绕过 i18n|en-US 界面显示中文统计|改用 i18n key|open|batch-3|
R4-00090|d:\6\恋爱小程序\apps\client\src\pages\village\history.vue|167|B|P3|item.post.author.name[0] 无空值守卫|昵称异常时崩溃|兜底占位|open|batch-3|
R4-00091|d:\6\恋爱小程序\apps\client\src\pages\village\tag-posts.vue|203-259|H|P3|getMockTagPosts 内嵌 6 条 mock 帖子（假 ID 1001-1006、中文内容、mock 头像/学校），页面级模拟数据|模拟数据散落页面，污染产物|移入 mock 数据源|open|batch-4|
R4-00092|d:\6\恋爱小程序\apps\client\src\pages\village\tag-posts.vue|160-167|F|P2|标签页帖子 isLiked/isFollowed/isShared/isAlumni/isFavorite 全部硬编码 false，后端响应也未映射，点赞/关注状态不回显|用户看到的点赞态与实际不符（“置顶回显”同类问题）|后端返回并映射互动状态|open|batch-3|
R4-00093|d:\6\恋爱小程序\apps\client\src\pages\village\tag-posts.vue|130-141|B|P3|GET /post-tags/posts 端点不在 docs/openapi/village.yaml；page 参数 0 基，与 /posts 契约 1 基分页约定不一致|契约漂移，联调/文档失真|补契约并统一分页口径|open|batch-4|
R4-00094|d:\6\恋爱小程序\apps\client\src\pages\village\tag-posts.vue|175|H|P3|错误兜底文案 “加载帖子失败” 中文硬编码绕过 i18n|en-US 下显示中文错误|走 i18n|open|batch-4|
R4-00095|d:\6\恋爱小程序\apps\client\src\pages\village\post.vue|115-119|B|P2|发帖分类 cat-sincere/hometown/mask/interest 经 toBackendCategory 映射为 sincere/hometown/mask/interest，与 village.yaml CreatePostRequest.category 枚举 [dating,study,life,activity,help] 漂移|契约失配，real 后端按枚举校验时发帖 400 或分类错乱|对齐契约或更新文档|open|batch-3|
R4-00096|d:\6\恋爱小程序\apps\client\src\pages\village\post.vue|128-146|H|P3|预置话题标签中文硬编码（mock 与 real 失败兜底同一份）|en-US 下展示中文标签|走 i18n/后端数据|open|batch-4|
R4-00097|d:\6\恋爱小程序\apps\client\src\pages\village\post.vue|135-138|B|P3|GET /post-tags 端点不在 docs/openapi 任何契约中，real 模式可能 404|契约缺失，联调风险|补 openapi 或走已有端点|open|batch-4|
R4-00098|d:\6\恋爱小程序\apps\client\src\pages\circles\index.vue|45-54|H|P2|按分类过滤依赖中文关键词 includes 匹配（“读书”“运动”等，TODO(后端) 注明服务端过滤未实现），en-US 圈子名不命中即回退全量|分类过滤失效/错配，国际化下行为异常|后端支持按分类过滤后移除映射|open|batch-3|
