R4-XXXXX|d:\6\恋爱小程序\apps\client\src\pages\campus\topic-detail.vue|165,213|B|P3|getDisplayName(...)[0] 无空值守卫，昵称为空时渲染 undefined|匿名/空昵称异常显示|兜底占位|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\pages\profile\index.vue|425-428,586,679,976|H|P3|4 处路径字面量（/pages/likes/index、/pages/likes-visitors/index、/pages/official-chat/index?accountId=official-assistant、/pages/chat-session/index）|路径散落|统一走 ROUTES|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\pages\profile\index.vue|1376|H|P3|头像兜底图路径 “/static/generated/images/avatars/default-girl.jpg” 硬编码且默认女性形象|男性用户也显示女孩头像|按性别/通用兜底图|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\pages\profile\index.vue|1181-1187|H|P3|appVersion 兜底硬编码 “v1.0.0”|版本展示失真|从构建注入|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\pages\profile\visitors.vue|60-69|T|P3|visitors computed 恒置 group:“earlier”，随后 groupedVisitors 用 getGroup 覆盖，死字段|冗余逻辑|直接按 getGroup 生成|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\pages\settings\dnd.vue|346,455|H|P3|switch 颜色 #3FCF8E 硬编码两处|主题切换不生效|从 design tokens 取色|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\pages\vip\index.vue|120|H|P3|SWITCH_ACTIVE_COLOR=“#FFD700” 硬编码（注释要求手工与 tokens 同步）|主题变更需双处维护|统一 token 源|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\pages\vip\promo-code.vue|60|H|P3|订单金额默认值 “48” 元硬编码（注释“默认 48 元（季卡）”）|价格调整需改代码|从套餐配置取价|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\subpackages\support\feedback\index.vue|432|F|P3|反馈内容 textarea maxlength=280，契约 SubmissionRequest.content 上限 5000，前端限制远严于后端|用户长反馈无法提交，体验受限|与契约对齐|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\pages\feedback\history.vue|233-241|T|P3|onMounted 与 onShow 首次进入均调用 loadList，页面打开重复拉取反馈列表|重复请求浪费流量|onShow 单点加载|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\pages\chat\index.vue|424,437|D|P3|内联兜底色值 #f0fdf9/#ccfbef（var(--c-bg-brand, #f0fdf9)）|token 体系外颜色|改用纯 token|open|batch-4
