R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\content\Users.vue|77|T|P3|reqSeq 竞态防护重复实现未抽取：计数器声明（let reqSeq = 0）（行 77）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\content\Users.vue|129|T|P3|reqSeq 竞态防护重复实现未抽取：请求序号递增（const seq = ++reqSeq）（行 129）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\content\Users.vue|141|T|P2|reqSeq 竞态防护重复实现未抽取：成功路径过期守卫（if (seq !== reqSeq) return）（行 141）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\content\Users.vue|146|T|P2|reqSeq 竞态防护重复实现未抽取：异常路径过期守卫（if (seq !== reqSeq) return）（行 146）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\content\Users.vue|152|T|P2|reqSeq 竞态防护重复实现未抽取：finally 最终守卫（if (seq === reqSeq)）（行 152）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\content\SensitiveWords.vue|49|T|P3|reqSeq 竞态防护重复实现未抽取：计数器声明（let reqSeq = 0）（行 49）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\content\SensitiveWords.vue|69|T|P3|reqSeq 竞态防护重复实现未抽取：请求序号递增（const seq = ++reqSeq）（行 69）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\content\SensitiveWords.vue|72|T|P2|reqSeq 竞态防护重复实现未抽取：成功路径过期守卫（if (seq !== reqSeq) return）（行 72）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\content\SensitiveWords.vue|75|T|P2|reqSeq 竞态防护重复实现未抽取：异常路径过期守卫（if (seq !== reqSeq) return）（行 75）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\content\SensitiveWords.vue|84|T|P2|reqSeq 竞态防护重复实现未抽取：finally 最终守卫（if (seq === reqSeq)）（行 84）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\content\Reports.vue|60|T|P3|reqSeq 竞态防护重复实现未抽取：计数器声明（let reqSeq = 0）（行 60）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\content\Reports.vue|70|T|P3|reqSeq 竞态防护重复实现未抽取：请求序号递增（const seq = ++reqSeq）（行 70）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\content\Reports.vue|80|T|P2|reqSeq 竞态防护重复实现未抽取：成功路径过期守卫（if (seq !== reqSeq) return）（行 80）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\content\Reports.vue|85|T|P2|reqSeq 竞态防护重复实现未抽取：异常路径过期守卫（if (seq !== reqSeq) return）（行 85）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\content\Reports.vue|91|T|P2|reqSeq 竞态防护重复实现未抽取：finally 最终守卫（if (seq === reqSeq)）（行 91）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\content\Feedback.vue|37|T|P3|reqSeq 竞态防护重复实现未抽取：计数器声明（let reqSeq = 0）（行 37）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\content\Feedback.vue|64|T|P3|reqSeq 竞态防护重复实现未抽取：请求序号递增（const seq = ++reqSeq）（行 64）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\content\Feedback.vue|67|T|P2|reqSeq 竞态防护重复实现未抽取：成功路径过期守卫（if (seq !== reqSeq) return）（行 67）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\content\Feedback.vue|70|T|P2|reqSeq 竞态防护重复实现未抽取：异常路径过期守卫（if (seq !== reqSeq) return）（行 70）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\content\Feedback.vue|74|T|P2|reqSeq 竞态防护重复实现未抽取：finally 最终守卫（if (seq === reqSeq)）（行 74）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\forum\CampusTopics.vue|48|T|P3|reqSeq 竞态防护重复实现未抽取：计数器声明（let reqSeq = 0）（行 48）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\forum\CampusTopics.vue|54|T|P3|reqSeq 竞态防护重复实现未抽取：请求序号递增（const seq = ++reqSeq）（行 54）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\forum\CampusTopics.vue|63|T|P2|reqSeq 竞态防护重复实现未抽取：成功路径过期守卫（if (seq !== reqSeq) return）（行 63）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\forum\CampusTopics.vue|68|T|P2|reqSeq 竞态防护重复实现未抽取：异常路径过期守卫（if (seq !== reqSeq) return）（行 68）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\forum\CampusTopics.vue|74|T|P2|reqSeq 竞态防护重复实现未抽取：finally 最终守卫（if (seq === reqSeq)）（行 74）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\forum\Comments.vue|42|T|P3|reqSeq 竞态防护重复实现未抽取：计数器声明（let reqSeq = 0）（行 42）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\forum\Comments.vue|50|T|P3|reqSeq 竞态防护重复实现未抽取：请求序号递增（const seq = ++reqSeq）（行 50）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\forum\Comments.vue|53|T|P2|reqSeq 竞态防护重复实现未抽取：成功路径过期守卫（if (seq !== reqSeq) return）（行 53）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\forum\Comments.vue|58|T|P2|reqSeq 竞态防护重复实现未抽取：异常路径过期守卫（if (seq !== reqSeq) return）（行 58）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\forum\Comments.vue|69|T|P2|reqSeq 竞态防护重复实现未抽取：finally 最终守卫（if (seq === reqSeq)）（行 69）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\forum\CircleTopics.vue|81|T|P3|reqSeq 竞态防护重复实现未抽取：计数器声明（let reqSeq = 0）（行 81）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\forum\CircleTopics.vue|95|T|P3|reqSeq 竞态防护重复实现未抽取：请求序号递增（const seq = ++reqSeq）（行 95）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\forum\CircleTopics.vue|98|T|P2|reqSeq 竞态防护重复实现未抽取：成功路径过期守卫（if (seq !== reqSeq) return）（行 98）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\forum\CircleTopics.vue|103|T|P2|reqSeq 竞态防护重复实现未抽取：异常路径过期守卫（if (seq !== reqSeq) return）（行 103）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\forum\CircleTopics.vue|109|T|P2|reqSeq 竞态防护重复实现未抽取：finally 最终守卫（if (seq === reqSeq)）（行 109）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\forum\VillagePosts.vue|56|T|P3|reqSeq 竞态防护重复实现未抽取：计数器声明（let reqSeq = 0）（行 56）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\forum\VillagePosts.vue|62|T|P3|reqSeq 竞态防护重复实现未抽取：请求序号递增（const seq = ++reqSeq）（行 62）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\forum\VillagePosts.vue|71|T|P2|reqSeq 竞态防护重复实现未抽取：成功路径过期守卫（if (seq !== reqSeq) return）（行 71）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\forum\VillagePosts.vue|76|T|P2|reqSeq 竞态防护重复实现未抽取：异常路径过期守卫（if (seq !== reqSeq) return）（行 76）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\forum\VillagePosts.vue|82|T|P2|reqSeq 竞态防护重复实现未抽取：finally 最终守卫（if (seq === reqSeq)）（行 82）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\forum\InterestCircles.vue|50|T|P3|reqSeq 竞态防护重复实现未抽取：计数器声明（let reqSeq = 0）（行 50）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\forum\InterestCircles.vue|56|T|P3|reqSeq 竞态防护重复实现未抽取：请求序号递增（const seq = ++reqSeq）（行 56）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\forum\InterestCircles.vue|63|T|P2|reqSeq 竞态防护重复实现未抽取：成功路径过期守卫（if (seq !== reqSeq) return）（行 63）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\forum\InterestCircles.vue|68|T|P2|reqSeq 竞态防护重复实现未抽取：异常路径过期守卫（if (seq !== reqSeq) return）（行 68）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\forum\InterestCircles.vue|74|T|P2|reqSeq 竞态防护重复实现未抽取：finally 最终守卫（if (seq === reqSeq)）（行 74）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\business\PromoCodes.vue|81|T|P3|reqSeq 竞态防护重复实现未抽取：计数器声明（let reqSeq = 0）（行 81）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\business\PromoCodes.vue|133|T|P3|reqSeq 竞态防护重复实现未抽取：请求序号递增（const seq = ++reqSeq）（行 133）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\business\PromoCodes.vue|141|T|P2|reqSeq 竞态防护重复实现未抽取：成功路径过期守卫（if (seq !== reqSeq) return）（行 141）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\business\PromoCodes.vue|146|T|P2|reqSeq 竞态防护重复实现未抽取：异常路径过期守卫（if (seq !== reqSeq) return）（行 146）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\business\PromoCodes.vue|152|T|P2|reqSeq 竞态防护重复实现未抽取：finally 最终守卫（if (seq === reqSeq)）（行 152）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\business\Shop.vue|93|T|P3|reqSeq 竞态防护重复实现未抽取：计数器声明（let reqSeq = 0）（行 93）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\business\Shop.vue|137|T|P3|reqSeq 竞态防护重复实现未抽取：请求序号递增（const seq = ++reqSeq）（行 137）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\business\Shop.vue|146|T|P2|reqSeq 竞态防护重复实现未抽取：成功路径过期守卫（if (seq !== reqSeq) return）（行 146）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\business\Shop.vue|151|T|P2|reqSeq 竞态防护重复实现未抽取：异常路径过期守卫（if (seq !== reqSeq) return）（行 151）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\business\Shop.vue|157|T|P2|reqSeq 竞态防护重复实现未抽取：finally 最终守卫（if (seq === reqSeq)）（行 157）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\system\AuditLogs.vue|53|T|P3|reqSeq 竞态防护重复实现未抽取：计数器声明（let reqSeq = 0）（行 53）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\system\AuditLogs.vue|106|T|P3|reqSeq 竞态防护重复实现未抽取：请求序号递增（const seq = ++reqSeq）（行 106）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\system\AuditLogs.vue|109|T|P2|reqSeq 竞态防护重复实现未抽取：成功路径过期守卫（if (seq !== reqSeq) return）（行 109）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\system\AuditLogs.vue|116|T|P2|reqSeq 竞态防护重复实现未抽取：异常路径过期守卫（if (seq !== reqSeq) return）（行 116）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\system\AuditLogs.vue|127|T|P2|reqSeq 竞态防护重复实现未抽取：finally 最终守卫（if (seq === reqSeq)）（行 127）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\admin\src\views\business\Coins.vue|54|T|P3|reqSeq 竞态防护重复实现未抽取：计数器声明（let reqSeq = 0）（行 54）|同一竞态防护逻辑在 18 个视图重复手写 94 处，修复或调整需逐文件同步，漏改易引入列表/刷新竞态回归|抽取 usePageRequestGuard composable 统一实现，并替换全部视图的重复代码|open|batch-3
