R4-00274|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\config\JwtAuthenticationFilter.java|132-139|B|P3|jti 黑名单与完整 token 黑名单双轨并存；isTokenRevoked 在 Redis 可用但 key 缺失时直接返回 false 忽略本地内存|Redis 故障期间撤销的 token 在 Redis 恢复后跨实例仍被接受|统一为 jti 单黑名单并合并本地降级|open|batch-4|
R4-00275|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\config\JwtTokenProvider.java|313|B|P3|revokeToken 将完整 JWT 写入 Redis（key=jwt:blacklist:{完整token}），与 jti 黑名单机制重复|Redis 被入侵即拿到全部在册 token，双机制冗余|废弃完整 token 黑名单，统一走 jti|open|batch-4|
R4-00276|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\config\JwtTokenProvider.java|36|H|P3|JWT 默认有效期 24h（expirationMs=86400000L）写死于配置类默认值|长生命 token 泄露窗口 24h，且无滑动会话|缩短默认并强制刷新策略|open|batch-4|
R4-00278|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\config\SecurityConfig.java|193-212|D|P3|CORS 规则在 SecurityConfig.corsConfigurationSource 与 WebConfig.addCorsMappings 两处实现，需手工保持 allowedMethods/Headers 一致|配置漂移风险（WebConfig 已含 X-Trace-Id 而 SecurityConfig 未含）|收敛为单一配置源|open|batch-4|
R4-00281|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\config\JwtChannelInterceptor.java|93-96|B|P3|CONNECT 校验仅 validateToken（签名/过期），未校验用户是否被禁用|禁用用户仍可建立 WebSocket 长连接|补查用户状态|open|batch-4|
R4-00282|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\config\WebSocketConfig.java|224-243|D|P3|握手 token 从 Sec-WebSocket-Protocol 子协议头提取，但服务端未将 bearer.{token} 写回响应子协议头|浏览器原生 WebSocket 子协议需服务端回显才生效，可能连接被拒|响应头回写所选子协议|open|batch-4|
R4-00283|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\config\GlobalExceptionHandler.java|115-120|B|P3|handleIllegalArgument 原样透传 ex.getMessage() 给客户端|内部实现细节随异常消息外泄|生产 profile 脱敏 message|open|batch-4|
R4-00284|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\config\GlobalExceptionHandler.java|370-376|B|P3|handleEntityNotFound 透传 ex.getMessage() 给客户端|实体层异常消息（可能含查询线索）外泄|固定文案|open|batch-4|
R4-00289|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\auth\OnlineUserService.java|86|H|P3|TTL 兜底硬编码 24L*3600*1000 毫秒，与 JwtConfig 默认 86400000 重复|两处默认值漂移风险|引用同一配置源|open|batch-4|
R4-00292|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\profile\ProfileVisitorController.java|229-233|B|P3|访客记录唯一约束冲突被静默吞掉视为已记录（catch DataIntegrityViolationException 仅日志）|并发时返回的 visitedAt 与落库时间可能不一致|吞异常属可接受，但应返回既有记录视图|open|batch-4|
R4-00294|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\dto\DtoMapper.java|97-109|T|P3|toUserBriefDto 的 isVerified/isVip 恒为 null（User 主表无关联字段，注释自认）|列表端认证/VIP 徽章缺失|调用方批量补充关联字段|open|batch-4|
R4-00296|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\profile\FollowService.java|85-86|B|P3|FollowView 计数取自实体陈旧值（getFollowingCount()+1），与 DB 原子递增可能不一致|客户端展示计数与实际 DB 值不符|返回 DB 更新后计数或忽略视图计数|open|batch-4|
R4-00298|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\profile\ProfileUpdateService.java|128-134|B|P3|昵称/简介敏感词仅替换为 *** 且不拒绝（filterWithLog），服务端无强制审核|违规词可经拆分/谐音绕过内容审核|服务端敏感内容策略补充拒绝+记录|open|batch-4|
R4-00299|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\profile\MockProfileService.java|270|T|P3|doUpload 硬编码 userId=1L 上传媒体（注释"与 MockSecurityConfig 默认 principal 一致"）|mock 专属低危，但两处 1L 隐性耦合|统一 mock 常量|open|batch-4|
R4-00300|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\profile\RealProfileService.java|68-72|T|P3|生产类暴露两个 public 构造器（其一注释"用于单元测试"）|Spring 多构造器易混淆，测试代码侵入生产类|测试构造器改包级可见或测试专用工厂|open|batch-4|
R4-00301|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\profile\ProfileQueryService.java|449-479|T|P3|暴露 getUserRepository 等 5 个 public 内部访问器（注释称"仅供同包内使用"）|封装破坏，跨包越权使用风险|改 package-private|open|batch-4|
R4-00302|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\user\UserController.java|82-96|D|P3|getFollowers/getFollowing 无分页参数，全量返回关注/粉丝列表|粉丝量大时响应膨胀|加分页参数|open|batch-4|
R4-00303|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\config\MessagingFallback.java|111-115|B|P3|discard 日志输出完整 message 体（log.warn("消息已丢弃...message={}", message)）|消息内容（可能含用户隐私）泄露至日志|截断/脱敏后记录|open|batch-4|
R4-00304|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\auth\AuthService.java|36-43|T|P3|接口 javadoc 仍写"登出仅记录日志；生产环境如需 token 黑名单可在此扩展"，与黑名单实现矛盾|过时注释误导维护者|更新注释|open|batch-4|
R4-00305|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\config\OpenApiConfig.java|86|H|P3|默认联系人邮箱硬编码 dev@campuslove.example.com（OPENAPI_CONTACT_EMAIL 未配置时）|占位邮箱进入公开 API 文档|默认空值|open|batch-4|
R4-00306|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\config\SensitiveWordFilter.java|164-165|B|P3|filterWithLog 每次敏感词命中以 WARN 级别记录|高频命中时日志刷屏|降级 INFO 并聚合统计|open|batch-4|
R4-00308|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\config\AdminOpenidValidator.java|43-45|D|P3|ADMIN_OPENID 仅校验长度>=16，未校验微信 openid 真实格式（o 开头 28 位）|弱校验容忍非法配置，占位串仍可能通过|严格格式校验|open|batch-4|
R4-00309|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\config\AdminPasswordValidator.java|49-56|H|P3|UNSAFE_DEFAULT_ADMIN_PASSWORDS 清单含明文 "admin123"/"admin"/"password" 写死于源码|弱密码清单公开于源码，低危|移除明文项或仅存哈希|open|batch-4|
R4-00310|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\auth\RedisTokenBlacklistService.java|164-172|B|P3|isRevoked 在 Redis 可用但 key 不存在时直接返回 false，跳过本地内存黑名单|Redis 故障期间撤销的 jti 在恢复后跨实例失效（本地记录被忽略）|合并本地降级查询|open|batch-4|
R4-00311|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\config\JwtTokenProvider.java|377-402|T|P3|cleanupExpiredRevokedTokens 分布式锁 tryLock(0,30s) 内遍历全量黑名单，锁超时后 finally unlock 可能释放他实例的锁|大黑名单清理超 30s 时锁竞争异常|分批清理或锁内自校验|open|batch-4|
R4-00346|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\wallet\WalletController.java|272-283|H|P3|/wallet/deduct 客户端直调白名单含 ADMIN_ADJUST（管理语义）与 SWEET_TALK（预留）|普通用户可伪造"管理员调整/情话解锁"类型流水，账单语义污染|白名单剔除管理/预留类型|open|batch-4|
R4-00347|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\vip\AutoRenewService.java|83-84|D|P3|vipBillRepository 用 @Autowired(required=false) 字段注入（单测兼容降级）|生产若注入失败权益延长静默降级为仅日志，无失败可见性|改构造器注入并移除降级分支|open|batch-4|
R4-00348|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\vip\AutoRenewController.java|24-26|T|P3|javadoc 路径 /api/vip/auto-renew/status 与实现 /api/v1/vip/auto-renew/status 失配|文档误导调试|修正 javadoc|open|batch-4|
R4-00349|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\match\MatchEngine.java|148-150|D|P3|findAndScoreCandidates 每次匹配全量分页加载候选用户实体（含大字段）|匹配请求的 DB 载荷随用户量线性增长|投影查询/裁剪字段|open|batch-4|
R4-00350|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\chat\NotificationController.java|96-100|T|P3|/count 与 /unread-count 两个端点返回同一数据（重复端点）|端点冗余|合并保留一个|open|batch-4|
R4-00351|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\discover\RecommendationRanker.java|397-630|B|P3|Math.abs(hashCode()) 对 Integer.MIN_VALUE 仍为负数（whisper/距离/头像取模）|极端 ID 时索引越界 500（概率极低但真实存在）|用 Math.floorMod|open|batch-4|
R4-00352|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\discover\RealCircleService.java|490-506|D|P3|getReplies 全量加载话题回复再内存分页（findByTopicIdOrderByCreatedAtDesc 无分页）|高回复话题内存占用随回复数增长|SQL 侧分页|open|batch-4|
R4-00353|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\growth\WeChatPushService.java|35-39|H|P3|微信 access_token/订阅消息 URL 硬编码字面量|URL 变更需改代码发版|外部化配置|open|batch-4|
R4-00354|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\growth\WeChatPushService.java|121|B|P3|getAccessToken 中 response.getExpiresIn() 未判空直接 -300（Integer 拆箱）|微信异常响应缺 expires_in 时 NPE|判空兜底|open|batch-4|
R4-00355|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\growth\RealAppConfigService.java|93-95|T|P3|videoFallback 三元表达式两分支同值（恒 DEFAULT_VIDEO_FALLBACK）|死代码逻辑误导|移除三元直接赋值|open|batch-4|
R4-00356|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\village\RealPostTagService.java|119-142|D|P3|getPopularTags 每标签 2 次查询（8 标签 ≈ 16 次 SQL/请求）|热门话题页 DB 压力|单条聚合 SQL|open|batch-4|
R4-00357|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\village\RealVillageService.java|217-219|T|P3|listHotPosts 双重 @Cacheable 同键（RealVillageService+QueryService）+ 全仓无调用方|死代码 + 嵌套缓存叠加|删除外层或内层并接入端点|open|batch-4|
R4-00358|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\campus\CampusController.java|267-279|F|P3|/certification/simulate 模拟认证端点暴露在生产 API 面（real 下恒 501）|生产面存在演示残留端点|real profile 移除端点映射|open|batch-4|
R4-00359|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\search\UserIndexSyncListener.java|54-76|T|P3|ES 用户索引同步为桩实现（仅日志，TODO 待接入）|认证审批后"索引同步"是假功能，搜索筛选依赖的认证字段永不更新|接入真实 ES 客户端或移除声明|open|batch-4|
R4-00360|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\clientconfig\LegalTextProvider.java|64|T|P3|用户协议声称提供"VIP 会员、虚拟币打赏"功能，实际 VIP 已下线|法律文本与产品现状失配|同步协议文本|open|batch-4|
R4-00361|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\clientconfig\ClientDbConfigController.java|106-122|D|P3|/config/match-config 向所有登录用户暴露匹配算法权重（campusWeight 等内部参数）|内部算法参数对外可见|收敛为业务可配置项|open|batch-4|
R4-00362|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\report\ErrorReportController.java|62-77|D|P3|context 以 JsonNode 接收无大小上限（@Size 不作用于 JsonNode）|超大 context JSON 全量落库撑大 error_reports 表|限制 JSON 字节数|open|batch-4|
R4-00376|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\mq\CheckInEventConsumer.java|42|H|P3|连续签到奖励里程碑数组 {7,14,30,60,100,365} 硬编码在消费者类|改奖励规则需改代码发版|抽为配置项|open|batch-4|
R4-00379|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\ratelimit\RateLimitBucketRegistry.java|88|B|P3|computeIfAbsent 后 capacity/refillTokens 仅首次创建生效，注解参数变更不重建桶|调限流参数需重启才生效|创建时记录参数并支持重建|open|batch-4|
R4-00381|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\monitor\AuthMetrics.java|59-63|H|P3|recordLoginSuccess 以 userId 为标签（注释自述"高基数指标"风险），登录成功计数按用户打点|长期运行指标基数爆炸，Prometheus 存储膨胀|去掉 userId 标签或聚合上报|open|batch-4|
R4-00383|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\SensitiveWordImportService.java|276-281|F|P3|taskId 仅存内存（注释自述已知局限），应用重启后任务状态丢失且轮询查不到|导入 1 万词耗时场景下重启即丢任务上下文|落库任务表|open|batch-4|
R4-00387|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminSensitiveWordController.java|77-90|F|P3|敏感词列表无分页全量返回|词库上万条时响应体过大|加分页|open|batch-4|
R4-00388|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\OnlineUserAdminController.java|78-106|F|P3|在线用户列表无分页全量返回|在线用户多时响应体膨胀|加分页|open|batch-4|
R4-00390|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminMenuController.java|155-157|F|P3|createMenu 新菜单仅自动授权 SUPER_ADMIN，ADMIN 角色永远看不到新菜单直到手动分配|后台新增菜单校区管理员不可见，动态菜单体验割裂|可选自动授权给 ADMIN|open|batch-4|
R4-00394|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminAuditLogController.java|112-114|B|P3|审计日志视图返回完整 requestBody（虽经切面脱敏），任何 ADMIN 可查询全部管理员操作体|低敏信息面扩大；脱敏仅靠切面字段名单，新增敏感字段易漏|服务端视图层二次白名单化|open|batch-4|
R4-00396|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminConfigController.java|34-35|T|P3|类注释"当前实现：任何已认证用户可访问…本任务不修改 SecurityConfig"与实际 @PreAuthorize("hasRole('ADMIN')") 矛盾（注释过时）|误导后续维护者以为无权限控制|更新注释|open|batch-4|
R4-00397|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminVipController.java|25-29|F|P3|VIP 会员已下线（红包实体/页面已删），本控制器仅剩账单只读查询，类注释仍称"VIP 商业模块控制器"|后台入口与现状不符，运营困惑|更新注释或合并入账单模块|open|batch-4|
R4-00400|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\mock\MockRuntimeState.java|200|H|P3|currentSession 硬编码 userId "user-1001"|mock 会话身份固定，无法模拟多用户|抽配置|open|batch-4|
R4-00402|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\mock\MockVillageService.java|104-107|H|P3|campus 分类过滤硬编码 "南校区"（mock 用户校区），换校区即失效|mock 行为与配置脱节|从 runtimeState 取校区|open|batch-4|
R4-00410|d:\6\恋爱小程序\database\flyway\flyway.toml|8-22|T|P3|占位符双轨：Spring 用 application-real.yml 的 ${ADMIN_OPENID:...}，独立 CLI 用 flyway.toml [flyway.placeholders]，两处值可能不一致|两种方式跑迁移得到不同管理员 openid|统一单一占位符来源|open|batch-4|
R4-00412|d:\6\恋爱小程序\database\flyway\sql\V2026.06.25.0001__add_user_role_and_init_admin.sql|38|T|P3|注释称"占位符采用双下划线格式"与同文件 L30 的 ${admin_openid} 语法及实际实现矛盾|维护者误用 __xxx__ 语法导致迁移启动失败（历史真实事故）|修正注释|open|batch-4|
R4-00413|d:\6\恋爱小程序\database\flyway\sql\V2026.07.25.0014__add_performance_indexes.sql|36-38|T|P3|注释声称"每条 CREATE INDEX 使用 IF NOT EXISTS（MySQL 8.0+ 支持）"，实际 SQL 无 IF NOT EXISTS（MySQL 也不支持该语法）|误导维护者以为可重跑；依赖 Flyway 单次执行|修正注释|open|batch-4|
R4-00414|d:\6\恋爱小程序\database\flyway\sql\V2026.07.26.0001__add_entity_index_annotations.sql|31-33|T|P3|同款"使用 CREATE INDEX IF NOT EXISTS（MySQL 8.0+ 支持）"注释与实际不符|同上|修正注释|open|batch-4|
R4-00415|d:\6\恋爱小程序\database\flyway\sql\V2026.05.30.0001__add_json_column_defaults.sql|1-3|T|P3|空迁移脚本（仅注释说明"此处不再强制设置默认值"，无任何 DDL）|空脚本徒增迁移噪音|删除或补真实变更|open|batch-4|
R4-00416|d:\6\恋爱小程序\database\flyway\sql|多个|T|P3|迁移版本跳号：05.18 用 1600/2200 特殊号、05.28 缺 0003、07.25 缺 0008/0009、07.28 缺 0001/0002、08.07 缺 0002/0005-0009/0015、08.08 缺 0004-0010|版本号不可审计追溯，人工核对困难|后续迁移补齐顺序或重建编号|open|batch-4|
R4-00417|d:\6\恋爱小程序\database\flyway\sql\_write_test.sql|1|T|P3|游离测试文件 _write_test.sql/_write_test.tmp/_test_enc.tmp 及 logs/ 目录（运行日志）残留在 Flyway 迁移目录|目录污染，迁移备份/镜像包含垃圾文件与日志|清理并 .gitignore logs|open|batch-4|
R4-00427|d:\6\恋爱小程序\database\flyway\sql\V2026.08.08.0013__fix_user_campus_name_invariant.sql|25-27|T|P3|迁移执行后即"不可回滚"（DOWN 注释自述无法还原被清理的 campus_name 值）|修复性迁移破坏数据不可逆，生产需先备份|执行前强制备份提示|open|batch-4|
R4-00428|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminPostController.java|161-163|B|P3|auditPost decision 非 "approved" 一律视为 rejected（有 @Pattern 兜底但语义脆弱）|未来扩展决策值（如 pending）会被静默当拒绝|显式 switch 校验|open|batch-4|
R4-00429|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminUserController.java|97-142|F|P3|createUser/createAdmin 无 @Auditable 关联审计（createAdmin 有），createUser 仅手工 SecurityUtils 调用|后台新增用户操作无审计留痕，合规追溯缺口|补 @Auditable|open|batch-4|
R4-00430|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\mock\MockCampusService.java|104|H|P3|getCampusPosts/getCampusFeed 中校区过滤硬编码 "南校区"|mock 模式换校区即空列表|从 runtimeState 读取|open|batch-4|
R4-00431|d:\6\恋爱小程序\apps\api\src\main\resources\redisson-dev.yaml|5|H|P3|本地 Redisson 配置硬编码 redis://127.0.0.1:6379（开发文件，未外部化）|仅开发用，符合预期；但文件在 resources 下随 jar 分发|移出 resources 或注明|open|batch-4|
R4-00432|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\config\MockSecurityConfig.java|139-148|B|P3|mock 模式 /actuator/**、/swagger-ui/** 需 hasRole('ADMIN')，但 mock filter 仅对 /api/v1/admin/** 注入 ROLE_ADMIN|mock 下本地联调 actuator/Swagger 直接 403，与"mock 全放行"预期不符|mock filter 对 actuator/swagger 也注入 ADMIN|open|batch-4|
R4-00433|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\debug\ErrorSimulationController.java|25-29|H|P3|调试端点对非 400/404 状态码一律返回 500（switch default），无法模拟 401/403/429 等错误分支|前端异常分支联调覆盖不全|支持全部常用状态码|open|batch-4|
R4-00434|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\monitor\PaymentMetrics.java|62-68|H|P3|VIP 已下线但 payment.vip.purchased/cancelled 指标与注释仍在|下线功能残留埋点，指标统计误导|清理或标注下线|open|batch-4|
R4-00514|d:\6\恋爱小程序\database\seed-post-interactions.sql|53,87,105|S|P3|互动种子硬编码管理员 openid '<REDACTED>'（依赖 Flyway 种子账号），换库/换环境后该 openid 不存在则整段静默跳过|演示互动数据在不同环境不可复现，排查成本高|openid 改为按 role=SUPER_ADMIN 动态解析|open|batch-4|
R4-00515|d:\6\恋爱小程序\database\seed-test-users.sql|36-41|S|P3|测试用户 5-10 号 pronouns 全为"她"且 campus 全为北京大学，与 seed-match-users-full 同样问题小规模复现|小规模性别/校区单点化，同校推荐演示内容单一|按性别/校区分散|open|batch-4|
R4-01782|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\auth\WeChatClient.java|46|H|P3|jscode2session URL 默认值 https://api.weixin.qq.com/sns/jscode2session 内嵌代码|默认值可被 env 覆盖，但代码内仍保留 URL 字面量|默认值移至配置文件统一管理|open|batch-4|
R4-01783|d:\6\恋爱小程序\apps\api\src\main\resources\application.yml|225|H|P3|jscode2session-url 默认 https://api.weixin.qq.com/sns/jscode2session|配置默认值硬编码 URL，环境差异需显式覆盖|可接受（env 可覆盖），建议生产 profile 强制显式配置|open|batch-4|
R4-01784|d:\6\恋爱小程序\apps\api\src\main\resources\application-wechat.yml|21|H|P3|jscode2session-url 默认 https://api.weixin.qq.com/sns/jscode2session|配置默认值硬编码 URL|可接受（env 可覆盖），建议生产强制显式配置|open|batch-4|
R4-01785|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\auth\AppleIdentityTokenVerifier.java|40|H|P3|常量 APPLE_JWKS_URL = https://appleid.apple.com/auth/keys|Apple 官方固定地址，可接受但无配置化能力|可保持常量，建议注释标注来源|open|batch-4|
R4-01786|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\auth\AppleIdentityTokenVerifier.java|49|H|P3|常量 APPLE_ISSUER = https://appleid.apple.com|Apple 官方固定地址，可接受但无配置化能力|可保持常量，建议注释标注来源|open|batch-4|
R4-01787|d:\6\恋爱小程序\apps\api\src\main\resources\application-mock.yml|44|H|P3|AGNES_API_BASE 默认 https://api.agnes-ai.com/api|mock profile 默认指向第三方真实 API 地址，误用可能产生真实调用|mock 下建议指向本地 stub，或注释声明仅演示|open|batch-4|
R4-01788|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\discover\MockCircleService.java|245|H|P3|mock 种子数据硬编码外网 URL https://picsum.photos/400/300?1|种子图片指向外部图床，离线/内网环境裂图|改用本地静态资源或可配置地址|open|batch-4|
R4-01789|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\discover\MockCircleService.java|248|H|P3|mock 种子数据硬编码 https://picsum.photos/400/300?2、?3|种子图片指向外部图床，离线/内网环境裂图|改用本地静态资源或可配置地址|open|batch-4|
R4-01790|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\mock\MockAiVideoService.java|36-37|H|P3|mock 数据硬编码 https://example.com/mock-video.mp4 / mock-poster.jpg|example.com 占位地址不可达，前端拿到死链|mock 下用本地资源 URL 或标注占位|open|batch-4|
R4-01791|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\mock\MockAiVideoService.java|46-47|H|P3|mock 数据硬编码 https://example.com/mock-image.jpg|example.com 占位地址不可达，前端拿到死链|mock 下用本地资源 URL 或标注占位|open|batch-4|
R4-01792|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\media\LocalMediaStorageService.java|116|H|P3|LEGACY_URL_PREFIX = /uploads/ 兼容旧前缀常量|历史前缀兼容逻辑保留，新增路径继续走 /uploads/ 语义|可接受；迁移完成后移除兼容分支|open|batch-4|
R4-01793|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\chat\VoiceMessageService.java|78|H|P3|@Value 默认值 /uploads/（FILE_STORAGE_PREFIX 未配置时生效）|上传前缀默认值内嵌代码，与统一媒体服务配置分离|统一到 file-storage 配置中心|open|batch-4|
R4-01794|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\mock\MockVillageService.java|474-497|H|P3|mock 种子数据硬编码 /uploads/mock/avatar-*.jpg 头像/帖子图路径（多行）|mock 图片路径写死，与真实媒体服务 URL 规则不一致|mock 数据源统一常量或注释占位|open|batch-4|
R4-01795|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\mock\MockVillageService.java|503-538|H|P3|mock 种子数据硬编码 /uploads/mock/avatar-*.jpg 头像路径（多行）|mock 图片路径写死|mock 数据源统一常量或注释占位|open|batch-4|
R4-01796|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\mock\MockVillageService.java|543-563|H|P3|mock 评论种子数据硬编码 /uploads/mock/avatar-*.jpg|mock 图片路径写死|mock 数据源统一常量或注释占位|open|batch-4|
R4-01797|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\mock\MockVillageService.java|573-597|H|P3|mock 帖子/评论种子硬编码 /uploads/mock/ 路径|mock 图片路径写死|mock 数据源统一常量或注释占位|open|batch-4|
