R4-00287|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\common\IdempotentInterceptor.java|139-156|B|P2|SETNX 写入幂等键发生在业务执行前，业务失败后不删除键（仅 TTL 到期释放）|接口失败后同 key 重试 4 小时被 409 拦截，客户端需手工换 key|按业务结果释放或缩短失败场景 TTL|open|batch-3|
R4-00288|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\auth\OnlineUserService.java|183|B|P2|listOnlineSessions 使用 redisTemplate.keys("online:user:*") 全量扫描|生产 Redis KEYS 命令阻塞主线程，在线用户量大时卡顿|改用 SCAN 迭代|open|batch-3|
R4-00290|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\auth\OnlineUserService.java|277-279|B|P2|loginAtIso 使用 ZoneId.systemDefault()（DB 固定 serverTimezone=Asia/Shanghai，JVM 可能 UTC）|在线列表时间可能偏移 8 小时|固定 Asia/Shanghai 或 UTC 统一|open|batch-3|
R4-00291|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\profile\ProfileVisitorController.java|205-207|B|P2|"当天去重"窗口用 LocalDate.now().atStartOfDay()（系统默认时区）|跨时区部署时访问去重窗口错位，同日去重失效|固定时区计算日界|open|batch-3|
R4-00295|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\profile\FollowService.java|72-79|B|P2|followUser existsBy 检查后直接 save，无 DataIntegrityViolationException 兜底|并发重复关注（不同幂等键）唯一约束冲突 500|捕获冲突转业务异常|open|batch-3|
R4-00297|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\profile\ProfileUpdateService.java|177-179|B|P2|saveBasicProfile 接受客户端 avatarUrl 直接写入 users.avatar_url，无 URL 白名单/归属校验|可注入任意外部 URL 冒充头像（钓鱼/第三方追踪像素）|仅允许本服务媒体存储返回的 URL|open|batch-3|
R4-00307|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\config\ContentFilterController.java|40-56|D|P3|敏感词预检端点 permitAll 且无任何限流，每次请求全词库正则扫描（上限 5000 字符）|匿名可高频调用消耗 CPU|补限流|open|batch-3|
R4-00329|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\wallet\WalletController.java|202|B|P2|演示充值每日计数用 LocalDate.now() 无 ZoneId（服务器时区决定"今日"）|跨时区部署每日 5 次限额按服务器日切分，与用户自然日不一致|统一使用 ZoneId 注入|open|batch-3|
R4-00330|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\wallet\WalletController.java|205-230|B|P2|Redis 计数失败降级本地内存 ConcurrentHashMap（单实例方案）|多实例部署 Redis 抖动时每日 5 次限额可被多实例各自计数突破|降级改为拒绝服务或共享存储|open|batch-3|
R4-00331|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\wallet\WalletServiceImpl.java|204-210|B|P2|recharge 幂等分支缺 userId 归属校验（deduct 有 R2-00266 校验而 recharge 没有）|同 orderId 跨用户调用时返回他人 balanceAfter，信息泄露|与 deduct 对齐增加归属校验|open|batch-3|
R4-00332|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\match\MatchPolicy.java|96-216|B|P2|like/rewind 每日计数 LocalDate.now() 无 ZoneId（三处同模式）|每日限额按服务器时区切分，跨时区用户限额错乱|统一 ZoneId|open|batch-3|
R4-00333|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\match\RealMatchService.java|222-229|B|P2|likeUser 在幂等检查前先 tryIncrementLike 扣配额，重复喜欢（ALREADY_LIKED）也消耗一次配额|重复喜欢/取消后重喜欢消耗每日 30 次配额，限流失真|幂等命中路径回滚配额|open|batch-3|
R4-00334|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\match\MatchController.java|200-229|F|P2|super-like 完全免费且无限量，与普通 like 无成本差异|每日 30 次普通喜欢限额可被 super-like 无限绕过，商业化缺口且契约（likes.yaml）未文档化|为 super-like 配置配额/扣费|open|batch-3|
R4-00335|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\chat\PrivateMessageController.java|171|B|P2|SendMessageRequest kind 正则允许客户端发送 SYSTEM 类型消息|用户可伪造系统消息推送给对方，消息可信度受损|SYSTEM 仅限服务端写入|open|batch-3|
R4-00336|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\discover\RecommendationRanker.java|579-580|B|P2|loadBadgeLevelMap 全表加载 APPROVED 认证记录再内存过滤（findByStatusOrderBySubmittedAtDesc("APPROVED")）|用户量增长后每次推荐全表扫描认证表，DB 压力与内存占用随规模线性增长|WHERE userId IN 下推 SQL|open|batch-3|
R4-00337|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\discover\PrivacyFieldFilter.java|56-77|B|P2|ALLOWED_FIELDS 白名单与实际 RecommendedPersonView 字段漂移（displayId/incomeRange/occupation 等 14 个字段不在白名单），assertFieldsInWhitelist 无人调用|收入档位等敏感字段随推荐列表对全体用户公开，白名单防护形同虚设|同步白名单并将 incomeRange 移出公开视图|open|batch-3|
R4-00338|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\growth\RecommendQuotaService.java|104-129|B|P2|推荐配额计数 LocalDate.now() 无 ZoneId|跨时区每日配额按服务器日切分|统一 ZoneId|open|batch-3|
R4-00339|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\village\VillageQueryService.java|255-259|F|P2|discover 分类的 discoverSub 子标签（all/alumni/hometown/buddy）被忽略，恒返回全量 active 帖子|前端三级 Tab 筛选无效，功能为占位|按子标签实现过滤或移除参数|open|batch-3|
R4-00340|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\location\LocationService.java|25-31|F|P2|IP 归属仅按 5 条演示网段表匹配，其余公网 IP 一律返回默认"南京"（DEMO_CITY_NETS 进生产）|同城 Tab 城市标注基本失真，演示数据进入真实模式|接入真实 IP 归属库|open|batch-3|
R4-00341|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\clientconfig\LegalTextProvider.java|38-76|H|P2|法律文本含 example.com 假邮箱与"400-xxx-xxxx"占位客服热线（privacy@campuslove.example.com）|合规文本联系方式失实，用户无法按文本联系运营，合规风险|替换为真实联系方式|open|batch-3|
R4-00342|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\feedback\RealFeedbackService.java|163-170|F|P2|convertProposal 仅改状态不创建 Activity（convertedActivityId 恒 null，注释自认"暂时不创建"）|活动提案转活动是空操作，运营闭环断裂|转换时真实创建 Activity|open|batch-3|
R4-00343|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\ai\AiVideoController.java|65-90|B|P2|付费 AI 生成接口仅按 IP 限流（0.2/s），无用户级配额/成本控制|登录用户可持续调用付费上游接口烧钱（约 12 次/分钟/IP）|加用户级每日配额与熔断|open|batch-3|
R4-00372|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\mq\NotificationConsumer.java|201-213|B|P2|mapType 无法识别的通知类型静默默认映射为 match，且 "system" 类型无对应枚举被归入 match|系统通知与匹配通知混淆，用户收到语义错误的通知（签到奖励被展示为匹配）|枚举补齐 system 类型或消费端显式拒绝未知类型|open|batch-3|
R4-00373|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\mq\MessageProducer.java|72-91|B|P2|RabbitTemplate 为 null 或发送失败时仅记日志丢弃消息，无 outbox/本地事件表补偿（FIN-00046 已自述"日志+丢弃"）|通知/匹配事件在高峰或 MQ 抖动期丢失且不可追溯，运营活动通知漏发|落库 outbox_event 表 + 定时补偿重投|open|batch-3|
R4-00374|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\mq\CheckInEventConsumer.java|192-193|B|P2|签到通知类型硬编码归入 NotificationType.match（schemas 无 system 类型兜底），签到成功通知在站内显示为"匹配"语义|用户收到错误语义通知；通知统计/筛选失真|迁移表加 system 类型或使用独立类型字段|open|batch-3|
R4-00375|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\mq\MatchEventConsumer.java|203-210|B|P2|unmatch 事件持久化通知类型用 match，取消匹配被展示为匹配通知|语义错误导致用户困惑（被取消匹配却收到"你们互相喜欢了"同型通知）|unmatch 应有独立类型|open|batch-3|
R4-00378|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\ratelimit\RateLimitAspect.java|204-215|B|P2|限流键优先信任 X-Forwarded-For 首地址，客户端可伪造 XFF 头绕过 IP 限流（注释已声明依赖网关清理）|攻击者改 XFF 头即换限流桶，爆破接口防不住|网关层覆盖 XFF 或校验来源 IP 可信|open|batch-3|
R4-00380|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\monitor\VillageMetrics.java|75-83|B|P2|village.post.total Gauge 每次被 Prometheus 抓取都执行 repo.count() 全表 COUNT|抓取周期内全表扫描频繁触发，数据量大时拖慢数据库|改为定时缓存计数值或走统计表|open|batch-3|
R4-00384|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminUserController.java|51-58|B|P2|listUsers 的 nickname 筛选走 LIKE '%x%' 前缀通配符无法命中索引（FIN-00058 注释自述），数据量大时全表扫描|用户管理页慢查询拖慢后台|改前缀匹配或引入 FULLTEXT 索引|open|batch-3|
R4-00386|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminCertificationController.java|72-101|F|P2|认证列表接口无分页（status/campusName 过滤后全量返回）|认证申请量大时一次性全量返回，后台页面卡顿|加分页参数|open|batch-3|
R4-00389|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminAccountController.java|84-89|F|P2|changePassword 仅 SUPER_ADMIN 可执行（@PreAuthorize("hasRole('SUPER_ADMIN')")），校区管理员（ADMIN）无法自助修改自身密码|校区管理员改密必须由超管代劳，账号安全运维链断裂|放开为 ADMIN 可改自己密码（SecurityUtils 已取当前用户）|open|batch-3|
R4-00391|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminRoleController.java|122-137|F|P2|可创建任意新角色 code，但 AdminDataScope/SecurityConfig 只认 user.role 的 SUPER_ADMIN/ADMIN 字符串，新角色对权限无任何作用（双轨）|角色管理"看起来能用"实际无效，运营配置误以为生效|角色模型与 user.role 单一来源对齐|open|batch-3|
R4-00392|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\RealAdminStatsService.java|84-138|B|P2|用户/活跃度统计每次请求实时 count() 全表（去缓存注释自述），后台首页 30s 轮询触发多次全表 COUNT|多表全量 COUNT 频繁执行，数据量大时拖垮主库|恢复缓存或走计数表|open|batch-3|
R4-00393|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminStatsController.java|27-28|B|P2|stats 三类统计无校区隔离，校区管理员（ADMIN）可查看全平台用户数/性别分布/学校分布|平台级经营数据对校区管理员开放，越权信息暴露|按管辖校区过滤统计或限定超管|open|batch-3|
R4-00395|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\audit\AuditLogAspect.java|82-85|B|P2|审计 IP 直接信任 X-Forwarded-For 等代理头首值，客户端可伪造 IP 写入审计日志|审计追溯失真，恶意操作可伪装来源|与网关配合或记录可信 remoteAddr|open|batch-3|
R4-00401|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\mock\MockAiVideoService.java|36-48|H|P2|mock AI 服务返回 https://example.com/mock-video.mp4 等占位 URL（example.com 必 404）|前端若直接使用该 URL 展示破图/无法播放|改本地 mock 资源路径|open|batch-3|
R4-00403|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\mock\MockVillageService.java|201-206|B|P2|likePost 无 userId 参数校验（likePost(Long id) 重载未传用户），点赞无用户维度隔离|mock 模式下点赞不区分用户，无法联调点赞态切换|统一走 likePost(userId, postId)|open|batch-3|
R4-00405|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\mock\MockOfficialAccountService.java|58-68|F|P2|官方号活动卡片跳转 /pages/activities/detail?id=star-confession 与 id=qixi-2026，对应活动不存在于任何数据源|点击卡片跳转进入不存在页面（死链）|对齐真实活动 ID 或改占位页|open|batch-3|
R4-00408|d:\6\恋爱小程序\apps\api\src\main\resources\application-real.yml|14-16|H|P2|datasource 默认 username=root 且密码默认空（仅注释提醒）；DatabaseConfigValidator 校验存在但凭据默认值仍是空密码 root|漏配 DB_PASSWORD 时以空密码 root 连库（本地默认值沿用至错误环境）|移除 username 默认值或校验禁止 root|open|batch-3|
R4-PLUS|apps/api/pom.xml|289-368|T|P1|JaCoCo 覆盖率门禁失真：阈值 LINE80/BRANCH75/METHOD80/CLASS75 但实测 LINE 29.7%/BRANCH 21.8%/METHOD 31.7%/CLASS 53.8%（基线状态），verify 从未通过，CI 门禁未真正生效|覆盖率门禁形同虚设，回归无法被覆盖率拦截|Batch3/4 补测试或调整阈值策略并记录差距|open|batch-3|
