R4-00054|d:\6\恋爱小程序\apps\client\src\subpackages\discover\activities\index.vue|304-545|H|P2|大量中文文案硬编码与 t() 混用："线下活动"/"正在加载活动内容..."/"列表"/"日历"/"人已报名"/"感兴趣"/"加载中..."/"没有更多活动了"/"下一步"（L128 星期标签亦硬编码）|国际化缺失且同页风格不一致|统一走 i18n|open|batch-3|
R4-00059|d:\6\恋爱小程序\apps\client\src\pages\profile\tasks.vue|44-75|F|P2|任务列表为静态本地数据（“示例任务列表，后续可接入后端任务系统”），profile/checkin 两条 done 硬编码 true，进度条基于假数据|任务中心对真实用户无意义，商业化激励缺失|后端任务系统接入或下线页面|open|batch-3|
R4-00062|d:\6\恋爱小程序\apps\client\src\pages\security\index.vue|96-117|F|P2|“下线设备”仅从本地 devices 数组 filter 移除，无后端调用，刷新页面设备重现|设备管理形同虚设，无法真正保护账号|接入设备列表/下线接口|open|batch-3|
R4-00064|d:\6\恋爱小程序\apps\client\src\pages\settings\index.vue|221-247|F|P2|“清除缓存”为演示实现（800ms 后置 cacheSize=“0 KB”），未调用 getStorageInfo/clearStorage，TODO(mock) 注明|用户以为缓存已清，实际占用不降|接入 uni.clearStorage 真实链路|open|batch-3|
R4-00065|d:\6\恋爱小程序\apps\client\src\pages\settings\index.vue|250-266|F|P2|“检查更新”为演示实现（延迟后提示“已是最新版本”），未接入 getUpdateManager/版本接口|版本更新提示虚假|接入真实更新检查|open|batch-3|
R4-00070|d:\6\恋爱小程序\apps\client\src\pages\chat\video-call.vue|300-310|F|P2|“翻转相机”两端分支均只 uni.showToast，未调用 live-pusher switchCamera|按钮无实际效果，交互欺骗|真实调用 pusher 上下文翻转|open|batch-3|
R4-00072|d:\6\恋爱小程序\apps\client\src\pages\chat-session\index.vue|858-874|B|P2|私信会话长按也显示“撤回”菜单项，但撤回端点 POST /temp-chat/sessions/{id}/messages/{mid}/recall 仅临时会话存在，私信撤回必然 404 提示“撤回失败”|私信消息无法撤回，功能不符合预期|撤回菜单按会话类型隐藏或接入私信撤回端点|open|batch-3|
R4-00073|d:\6\恋爱小程序\apps\client\src\pages\chat-session\index.vue|357-372|B|P2|syncChatStoreMessagesToMessagesStore 映射仅保留 id/sender/kind/body/sentAt/durationSeconds，丢弃 recalled/deliveryStatus/quoteRef/quoteBody/quoteSender|临时会话撤回态、引用回复、送达状态渲染丢失|映射补充扩展字段|open|batch-3|
R4-00074|d:\6\恋爱小程序\apps\client\src\pages\chat-session\index.vue|882-884|T|P2|handleTapQuote 函数体为空（注释称“仅取消引用”但未调用 cancelQuoteReply），点击引用气泡无任何响应|引用消息点击无反馈，交互死点|实现滚动定位或至少取消引用|open|batch-3|
R4-00082|d:\6\恋爱小程序\apps\client\src\pages\official-chat\index.vue|206-221|S|P2|real 模式加载官方号消息失败时静默回退 mock 本地文案，用户看到与后端不一致的“官方消息”|伪造官方内容展示给真实用户，信任受损|失败态展示错误提示而非 mock 数据|open|batch-3|
R4-00086|d:\6\恋爱小程序\apps\client\src\pages\village\detail.vue|610,753,803,878|B|P3|4 处 author/comment/reply/similar 昵称取首字符 name[0] 均无空值守卫（null 时 TypeError）|昵称异常时评论/作者区渲染中断|统一兜底占位字符|open|batch-3|
R4-00087|d:\6\恋爱小程序\apps\client\src\pages\village\detail.vue|558-559,846-850|F|P2|评论仅 fetchComments 拉第一页（store 端 fetchCommentsApi(postId) 无分页参数），契约 CommentListResponse 含 total/page/pageSize，超 20 条评论无法查看|大帖评论区截断，内容不可达|接入分页加载更多|open|batch-3|
R4-00089|d:\6\恋爱小程序\apps\client\src\pages\village\history.vue|179-182|H|P2|统计标签 “赞/藏/看/评” 中文硬编码直出，绕过 i18n|en-US 界面显示中文统计|改用 i18n key|open|batch-3|
R4-00090|d:\6\恋爱小程序\apps\client\src\pages\village\history.vue|167|B|P3|item.post.author.name[0] 无空值守卫|昵称异常时崩溃|兜底占位|open|batch-3|
R4-00092|d:\6\恋爱小程序\apps\client\src\pages\village\tag-posts.vue|160-167|F|P2|标签页帖子 isLiked/isFollowed/isShared/isAlumni/isFavorite 全部硬编码 false，后端响应也未映射，点赞/关注状态不回显|用户看到的点赞态与实际不符（“置顶回显”同类问题）|后端返回并映射互动状态|open|batch-3|
R4-00095|d:\6\恋爱小程序\apps\client\src\pages\village\post.vue|115-119|B|P2|发帖分类 cat-sincere/hometown/mask/interest 经 toBackendCategory 映射为 sincere/hometown/mask/interest，与 village.yaml CreatePostRequest.category 枚举 [dating,study,life,activity,help] 漂移|契约失配，real 后端按枚举校验时发帖 400 或分类错乱|对齐契约或更新文档|open|batch-3|
R4-00098|d:\6\恋爱小程序\apps\client\src\pages\circles\index.vue|45-54|H|P2|按分类过滤依赖中文关键词 includes 匹配（“读书”“运动”等，TODO(后端) 注明服务端过滤未实现），en-US 圈子名不命中即回退全量|分类过滤失效/错配，国际化下行为异常|后端支持按分类过滤后移除映射|open|batch-3|
R4-00099|d:\6\恋爱小程序\apps\client\src\pages\circles\index.vue|244-252|B|P2|加入/退出按钮用 catchtap 绑定，H5 端 catchtap 不生效，点击“加入”冒泡到卡片触发 goToTopics 进话题列表|H5 端无法加入圈子，平台行为不一致|改用 @tap.stop|open|batch-3|
R4-00100|d:\6\恋爱小程序\apps\client\src\pages\circles\topics.vue|122|B|P2|onLoad 中 decodeURIComponent(q.circleName) 未包 try-catch，URL 含非法 % 序列时抛 URIError 中断页面渲染|直开畸形链接白屏|try-catch 兜底|open|batch-3|
R4-00101|d:\6\恋爱小程序\apps\client\src\pages\circles\topics.vue|217|B|P3|topic.author.name[0] 无空值守卫|昵称异常时崩溃|兜底占位|open|batch-3|
R4-00102|d:\6\恋爱小程序\apps\client\src\pages\circles\topic-detail.vue|189,116-127|F|P2|话题回复仅 fetchReplies(topicId,1) 加载第一页，页面无“加载更多回复”交互（store 支持 page 且后端分页）|回复超过一页不可见|接入 onLoadMoreReplies|open|batch-3|
R4-00104|d:\6\恋爱小程序\apps\client\src\pages\circles\topic-detail.vue|226,286|B|P3|currentTopic.author.name[0]/reply.author.name[0] 无空值守卫|昵称异常时崩溃|兜底占位|open|batch-3|
R4-00110|d:\6\恋爱小程序\apps\client\src\pages\campus\topic-detail.vue|165,213|B|P3|getDisplayName(...)[0] 无空值守卫，昵称为空时渲染 undefined|匿名/空昵称异常显示|兜底占位|open|batch-3|
R4-02522|d:\6\恋爱小程序\apps\client\src\pages\activities\detail.vue|373|D/U|P2|暗色模式缺失：该文件 <style> 块含 1 处硬编码色值（如 box-shadow: 0 -4rpx 20rpx rgba(0, 0, 0, 0.06);），在 [data-theme=dark]/prefers-color-scheme 下无覆盖|深色模式用户见到背景/文字颜色不跟随主题，视觉错乱|改用 var(--s-*) token 自动适配暗色|open|batch-3|
R4-02523|d:\6\恋爱小程序\apps\client\src\pages\campus\index.vue|228|D/U|P2|暗色模式缺失：该文件 <style> 块含 2 处硬编码色值（如 background: $white;），在 [data-theme=dark]/prefers-color-scheme 下无覆盖|深色模式用户见到背景/文字颜色不跟随主题，视觉错乱|改用 var(--c-bg-*) token 自动适配暗色|open|batch-3|
R4-02524|d:\6\恋爱小程序\apps\client\src\pages\campus\post-topic.vue|288|D/U|P2|暗色模式缺失：该文件 <style> 块含 7 处硬编码色值（如 background: $white;），在 [data-theme=dark]/prefers-color-scheme 下无覆盖|深色模式用户见到背景/文字颜色不跟随主题，视觉错乱|改用 var(--c-bg-*) token 自动适配暗色|open|batch-3|
R4-02525|d:\6\恋爱小程序\apps\client\src\pages\campus\topic-detail.vue|292|D/U|P2|暗色模式缺失：该文件 <style> 块含 5 处硬编码色值（如 background: $white;），在 [data-theme=dark]/prefers-color-scheme 下无覆盖|深色模式用户见到背景/文字颜色不跟随主题，视觉错乱|改用 var(--c-bg-*) token 自动适配暗色|open|batch-3|
R4-02526|d:\6\恋爱小程序\apps\client\src\pages\chat\index.vue|407|D/U|P2|暗色模式缺失：该文件 <style> 块含 2 处硬编码色值（如 background: rgba(255, 255, 255, 0.9);），在 [data-theme=dark]/prefers-color-scheme 下无覆盖|深色模式用户见到背景/文字颜色不跟随主题，视觉错乱|改用 var(--c-bg-*) token 自动适配暗色|open|batch-3|
R4-02527|d:\6\恋爱小程序\apps\client\src\pages\circles\post-topic.vue|624|D/U|P2|暗色模式缺失：该文件 <style> 块含 8 处硬编码色值（如 background: $white;），在 [data-theme=dark]/prefers-color-scheme 下无覆盖|深色模式用户见到背景/文字颜色不跟随主题，视觉错乱|改用 var(--c-bg-*) token 自动适配暗色|open|batch-3|
R4-02528|d:\6\恋爱小程序\apps\client\src\pages\dev\index.vue|242|D/U|P2|暗色模式缺失：该文件 <style> 块含 5 处硬编码色值（如 color: $white;），在 [data-theme=dark]/prefers-color-scheme 下无覆盖|深色模式用户见到背景/文字颜色不跟随主题，视觉错乱|改用 var(--c-text-*) token 自动适配暗色|open|batch-3|
R4-02529|d:\6\恋爱小程序\apps\client\src\pages\discover\history.vue|232|D/U|P2|暗色模式缺失：该文件 <style> 块含 5 处硬编码色值（如 background-color: $white;），在 [data-theme=dark]/prefers-color-scheme 下无覆盖|深色模式用户见到背景/文字颜色不跟随主题，视觉错乱|改用 var(--c-bg-*) token 自动适配暗色|open|batch-3|
R4-02530|d:\6\恋爱小程序\apps\client\src\pages\likes-visitors\index.vue|310|D/U|P2|暗色模式缺失：该文件 <style> 块含 1 处硬编码色值（如 background: rgba(255, 255, 255, 0.35);），在 [data-theme=dark]/prefers-color-scheme 下无覆盖|深色模式用户见到背景/文字颜色不跟随主题，视觉错乱|改用 var(--c-bg-*) token 自动适配暗色|open|batch-3|
R4-02531|d:\6\恋爱小程序\apps\client\src\pages\likes\index.vue|894|D/U|P2|暗色模式缺失：该文件 <style> 块含 3 处硬编码色值（如 background: rgba(15, 23, 42, 0.72);），在 [data-theme=dark]/prefers-color-scheme 下无覆盖|深色模式用户见到背景/文字颜色不跟随主题，视觉错乱|改用 var(--c-bg-*) token 自动适配暗色|open|batch-3|
R4-02532|d:\6\恋爱小程序\apps\client\src\pages\login\index.vue|652|D/U|P2|暗色模式缺失：该文件 <style> 块含 9 处硬编码色值（如 background: linear-gradient(180deg, rgba(255,255,255,0)），在 [data-theme=dark]/prefers-color-scheme 下无覆盖|深色模式用户见到背景/文字颜色不跟随主题，视觉错乱|改用 var(--c-bg-*) token 自动适配暗色|open|batch-3|
R4-02533|d:\6\恋爱小程序\apps\client\src\pages\profile\index.vue|1818|D/U|P2|暗色模式缺失：该文件 <style> 块含 7 处硬编码色值（如 background: linear-gradient(180deg, rgba(15, 23, 42, 0)），在 [data-theme=dark]/prefers-color-scheme 下无覆盖|深色模式用户见到背景/文字颜色不跟随主题，视觉错乱|改用 var(--c-bg-*) token 自动适配暗色|open|batch-3|
R4-02534|d:\6\恋爱小程序\apps\client\src\pages\security\index.vue|360|D/U|P2|暗色模式缺失：该文件 <style> 块含 1 处硬编码色值（如 background: rgba(0, 0, 0, 0.45);），在 [data-theme=dark]/prefers-color-scheme 下无覆盖|深色模式用户见到背景/文字颜色不跟随主题，视觉错乱|改用 var(--c-bg-*) token 自动适配暗色|open|batch-3|
R4-02535|d:\6\恋爱小程序\apps\client\src\pages\shop\index.vue|187|D/U|P2|暗色模式缺失：该文件 <style> 块含 8 处硬编码色值（如 color: $white;），在 [data-theme=dark]/prefers-color-scheme 下无覆盖|深色模式用户见到背景/文字颜色不跟随主题，视觉错乱|改用 var(--c-text-*) token 自动适配暗色|open|batch-3|
R4-02536|d:\6\恋爱小程序\apps\client\src\pages\showcase\index.vue|266|D/U|P2|暗色模式缺失：该文件 <style> 块含 11 处硬编码色值（如 background: linear-gradient(135deg, #3B9DE5 0%, #5BC0DE），在 [data-theme=dark]/prefers-color-scheme 下无覆盖|深色模式用户见到背景/文字颜色不跟随主题，视觉错乱|改用 var(--c-bg-*) token 自动适配暗色|open|batch-3|
R4-02537|d:\6\恋爱小程序\apps\client\src\pages\village\detail.vue|1088|D/U|P2|暗色模式缺失：该文件 <style> 块含 14 处硬编码色值（如 color: $white;），在 [data-theme=dark]/prefers-color-scheme 下无覆盖|深色模式用户见到背景/文字颜色不跟随主题，视觉错乱|改用 var(--c-text-*) token 自动适配暗色|open|batch-3|
R4-02538|d:\6\恋爱小程序\apps\client\src\pages\village\history.vue|238|D/U|P2|暗色模式缺失：该文件 <style> 块含 12 处硬编码色值（如 background: rgba(255, 77, 109, 0.1);），在 [data-theme=dark]/prefers-color-scheme 下无覆盖|深色模式用户见到背景/文字颜色不跟随主题，视觉错乱|改用 var(--c-bg-*) token 自动适配暗色|open|batch-3|
R4-02539|d:\6\恋爱小程序\apps\client\src\pages\village\post.vue|648|D/U|P2|暗色模式缺失：该文件 <style> 块含 8 处硬编码色值（如 background: $white;），在 [data-theme=dark]/prefers-color-scheme 下无覆盖|深色模式用户见到背景/文字颜色不跟随主题，视觉错乱|改用 var(--c-bg-*) token 自动适配暗色|open|batch-3|
R4-02540|d:\6\恋爱小程序\apps\client\src\pages\village\tag-posts.vue|435|D/U|P2|暗色模式缺失：该文件 <style> 块含 3 处硬编码色值（如 color: $white;），在 [data-theme=dark]/prefers-color-scheme 下无覆盖|深色模式用户见到背景/文字颜色不跟随主题，视觉错乱|改用 var(--c-text-*) token 自动适配暗色|open|batch-3|
R4-02511|d:\6\恋爱小程序\apps\client\src\components\common\AvatarFrame.vue|56|D/U|P2|暗色模式缺失：该文件 <style> 块含 1 处硬编码色值（如 box-shadow: 0 2rpx 10rpx rgba(0, 0, 0, 0.18);），在 [data-theme=dark]/prefers-color-scheme 下无覆盖|深色模式用户见到背景/文字颜色不跟随主题，视觉错乱|改用 var(--s-*) token 自动适配暗色|open|batch-3|
R4-02512|d:\6\恋爱小程序\apps\client\src\components\common\LockScreen.vue|114|D/U|P2|暗色模式缺失：该文件 <style> 块含 4 处硬编码色值（如 radial-gradient(ellipse at 20% 20%, rgba(63, 207, 142, ），在 [data-theme=dark]/prefers-color-scheme 下无覆盖|深色模式用户见到背景/文字颜色不跟随主题，视觉错乱|改用 design token token 自动适配暗色|open|batch-3|
R4-02513|d:\6\恋爱小程序\apps\client\src\components\common\SafeImage.vue|161|D/U|P2|暗色模式缺失：该文件 <style> 块含 3 处硬编码色值（如 rgba(0, 0, 0, 0.06) 25%,），在 [data-theme=dark]/prefers-color-scheme 下无覆盖|深色模式用户见到背景/文字颜色不跟随主题，视觉错乱|改用 design token token 自动适配暗色|open|batch-3|
R4-02514|d:\6\恋爱小程序\apps\client\src\components\discover\CardSwiper.vue|1314|D/U|P2|暗色模式缺失：该文件 <style> 块含 37 处硬编码色值（如 background: rgba(15, 23, 42, 0.55);），在 [data-theme=dark]/prefers-color-scheme 下无覆盖|深色模式用户见到背景/文字颜色不跟随主题，视觉错乱|改用 var(--c-bg-*) token 自动适配暗色|open|batch-3|
R4-02515|d:\6\恋爱小程序\apps\client\src\components\discover\CheckinPopup.vue|167|D/U|P2|暗色模式缺失：该文件 <style> 块含 1 处硬编码色值（如 box-shadow: 0 16rpx 48rpx rgba(15, 23, 42, 0.16);），在 [data-theme=dark]/prefers-color-scheme 下无覆盖|深色模式用户见到背景/文字颜色不跟随主题，视觉错乱|改用 var(--s-*) token 自动适配暗色|open|batch-3|
R4-02516|d:\6\恋爱小程序\apps\client\src\components\discover\QuickFilterSheet.vue|189|D/U|P2|暗色模式缺失：该文件 <style> 块含 4 处硬编码色值（如 background: rgba(15, 23, 42, 0.5);），在 [data-theme=dark]/prefers-color-scheme 下无覆盖|深色模式用户见到背景/文字颜色不跟随主题，视觉错乱|改用 var(--c-bg-*) token 自动适配暗色|open|batch-3|
R4-02517|d:\6\恋爱小程序\apps\client\src\components\home\HomeBanner.vue|151|D/U|P2|暗色模式缺失：该文件 <style> 块含 4 处硬编码色值（如 rgba(0, 0, 0, 0) 40%,），在 [data-theme=dark]/prefers-color-scheme 下无覆盖|深色模式用户见到背景/文字颜色不跟随主题，视觉错乱|改用 design token token 自动适配暗色|open|batch-3|
R4-02518|d:\6\恋爱小程序\apps\client\src\components\login\LoginLogo.vue|39|D/U|P2|暗色模式缺失：该文件 <style> 块含 1 处硬编码色值（如 text-shadow: 0 2rpx 12rpx rgba(0, 0, 0, 0.25);），在 [data-theme=dark]/prefers-color-scheme 下无覆盖|深色模式用户见到背景/文字颜色不跟随主题，视觉错乱|改用 var(--s-*) token 自动适配暗色|open|batch-3|
R4-02519|d:\6\恋爱小程序\apps\client\src\components\village\ChannelComposerBar.vue|71|D/U|P2|暗色模式缺失：该文件 <style> 块含 1 处硬编码色值（如 box-shadow: 0 -8rpx 24rpx rgba(0, 0, 0, 0.04);），在 [data-theme=dark]/prefers-color-scheme 下无覆盖|深色模式用户见到背景/文字颜色不跟随主题，视觉错乱|改用 var(--s-*) token 自动适配暗色|open|batch-3|
R4-02520|d:\6\恋爱小程序\apps\client\src\components\village\HotTopicsSection.vue|160|D/U|P2|暗色模式缺失：该文件 <style> 块含 4 处硬编码色值（如 background: linear-gradient(to top, rgba(0, 0, 0, 0.55)），在 [data-theme=dark]/prefers-color-scheme 下无覆盖|深色模式用户见到背景/文字颜色不跟随主题，视觉错乱|改用 var(--c-bg-*) token 自动适配暗色|open|batch-3|
R4-02521|d:\6\恋爱小程序\apps\client\src\components\village\PostCard.vue|270|D/U|P2|暗色模式缺失：该文件 <style> 块含 1 处硬编码色值（如 background: rgba(0, 0, 0, 0.45);），在 [data-theme=dark]/prefers-color-scheme 下无覆盖|深色模式用户见到背景/文字颜色不跟随主题，视觉错乱|改用 var(--c-bg-*) token 自动适配暗色|open|batch-3|
