R4-00205|d:\6\恋爱小程序\apps\client\src\config\env.ts|10-13|T|P2|双 env 实现自述迁移未完成：config/env.ts 新入口 vs services/env.ts 历史实现，旧入口仍被 media.ts:39、features/chat/transport.ts:2、guards/session-guard.ts:1、guards/profile-guard.ts:2 引用|同一环境变量两套读取逻辑，行为差异难排查（如 apiBaseUrl 后缀处理）|业务代码迁移至 config/env.ts 后删除 services/env.ts|open|batch-3|
R4-00206|d:\6\恋爱小程序\apps\client\src\config\app.ts|19-26|B|P2|config/app.ts 的 STORAGE_KEYS.AUTH_TOKEN='campus_love_auth_token' 与 constants/storage-keys.ts:32 'token' 值不一致，且该 STORAGE_KEYS 全量无引用（死配置陷阱）|未来误引用将读写错误的 token key，登录态失效且难排查|删除 config/app.ts 的 STORAGE_KEYS，统一引用 constants/storage-keys.ts|open|batch-3|
R4-00209|d:\6\恋爱小程序\apps\client\src\config\navigation.ts|1-11|T|P2|TabBar 配置三处手动同步（本文件+pages.json tabBar.list+custom-tab-bar/index.js），本文件头部注释自述"需手动同步"|tab 增删改漏同步一处即出现选中态错乱/图标缺失/白屏，且无编译期校验|生成 pages.json/custom-tab-bar 配置或加一致性校验脚本|open|batch-3|
R4-00213|d:\6\恋爱小程序\apps\client\src\composables\useNetworkStatus.ts|43-53|H|P2|toast 文案"网络已恢复"/"网络已断开，请检查网络设置"硬编码中文，绕过 i18n（en-US 环境显示中文）|国际化功能下网络提示不随语言切换|改用 t() 渲染（i18n 已有 common.networkDisconnected 键）|open|batch-3|
R4-00214|d:\6\恋爱小程序\apps\client\src\composables\usePageAccess.ts|126|H|P2|uni.showToast({ title: "登录已过期，请重新登录" }) 硬编码中文，绕过 i18n|登录态失效提示不随语言切换|改用 t() 渲染|open|batch-3|
R4-00215|d:\6\恋爱小程序\apps\client\src\utils\error-toast.ts|35-40|H|P2|DEFAULT_MESSAGES 四类错误文案（"网络连接异常…"等）硬编码中文|全部错误 toast 不随 locale 切换|迁移至 i18n common.* 键|open|batch-3|
R4-00216|d:\6\恋爱小程序\apps\client\src\utils\form-validator.ts|58|H|P2|校验器默认文案硬编码中文（required/phone/code/email/wechatId/length/maxLength 共 7 处默认值，行 58/73/89/107/127/146/162）|注册/设置表单校验提示不随语言切换|默认文案改为 t() 调用或由调用方传入|open|batch-3|
R4-00217|d:\6\恋爱小程序\apps\client\src\utils\audio-recorder.ts|325-329|H|P2|录音权限失败文案硬编码中文（"需同意《用户隐私保护指引》后才能使用录音"/"麦克风权限被拒绝…"）|录音场景错误提示不随语言切换|经 t() 渲染或回退 i18n 键|open|batch-3|
R4-00218|d:\6\恋爱小程序\apps\client\src\view-models\feedback.ts|17-28|H|P2|反馈状态文案硬编码中文（"已提交/处理中/已查看/已排期/已转活动"）|反馈历史页状态标签不随语言切换|迁移至 i18n 键|open|batch-3|
R4-00219|d:\6\恋爱小程序\apps\client\src\view-models\home.ts|76-97|H|P2|首页资料完善任务标题/副标题硬编码中文（"补全基础资料"等 6 条）|首页设置引导文案不随语言切换|迁移至 i18n 键|open|batch-3|
R4-00220|d:\6\恋爱小程序\apps\client\src\view-models\profile.ts|72-93|H|P2|DEFAULT_BIO"这个人很懒，什么都没写"/"未设置昵称"/"未设置学校"/相对时间文案硬编码中文|个人主页占位文案不随语言切换|迁移至 i18n 键并复用 utils/time.ts|open|batch-3|
R4-00244|d:\6\恋爱小程序\apps\client\src\utils\media.ts|153-163|B|P2|JWT 拼入图片 URL query 参数（token=xxx），文件内注释自述暴露于 Referer/代理日志/网络面板|用户 token 可经图片请求链路泄漏，被盗用接管会话（微信无其他方案的权宜实现）|后端改签短期签名 URL，前端不再拼接 token|open|batch-3|
R4-00163|d:\6\恋爱小程序\docs\openapi\recommendations.yaml|76-201|T|P2|openapi 仍记录 /recommendations/cards 旧契约，client 实际使用 /recommendations、/recommendations/quota、/recommendations/activities、/recommendations/history（后端 RecommendationController 均存在，ageMin/ageMax 亦未入文档）|契约基准失效，按 openapi 联调/生成类型必然失配|重生成 openapi 对齐真实端点|open|batch-3|
R4-00344|d:\6\恋爱小程序\docs\openapi\recommendations.yaml|73-160|B|P2|文档化 /recommendations/cards、/cards/{id}/pass、/cards/{id}/like、/cards/history 端点，实现中全部不存在|契约与实现失配，按文档接入的前端全部 404|删除失配端点或补齐实现|open|batch-3|
R4-00409|d:\6\恋爱小程序\database\flyway\flyway.toml|12-13|H|P2|占位符默认值 admin_openid="admin-default-openid-change-me"、admin_nickname="系统管理员" 硬编码（弱占位，CLI 迁移会创建该 openid 的 ADMIN 账号）|独立 CLI 迁移创建已知 openid 管理员，若环境变量未覆盖即弱凭据账号上线|去掉默认值强制注入|open|batch-3|
R4-00419|d:\6\恋爱小程序\database\flyway\sql\V2026.08.08.0003__users_phone_unique.sql|1-9|B|P2|为加 phone 唯一约束将重复手机号记录直接置 NULL（数据破坏性修复），重复数据静默丢失|重复手机号用户（如换绑记录）的登录凭据被抹除且无审计|迁移前备份/审计受影响行|open|batch-3|
R4-00421|d:\6\恋爱小程序\database\flyway\sql\V2026.08.07.0022__seed_profiles_and_posts.sql|13-17|H|P2|photo_gallery 用 CONCAT 拼接 Pexels URL（220453 + id MOD 40），区间内多数照片 ID 不存在必 404|虚拟用户照片墙破图，验收演示观感差|使用已验证存在的固定图片|open|batch-3|
R4-00424|d:\6\恋爱小程序\database\flyway\sql\V2026.08.08.0011__seed_campus_topics.sql|5-10|T|P2|与 V2026.08.08.0014 几乎完全重复的同批校园话题种子（0011 用硬编码 author_id CASE，0014 重写为子查询），0011 的 author 10007/10009 等为硬编码 ID|重复维护两套种子，且 0011 作者 ID 与真实用户可能冲突|删除 0011 保留 0014|open|batch-3|
R4-00425|d:\6\恋爱小程序\database\flyway\sql\V2026.08.08.0017__guest_account_47_photos_cert.sql|17-20|H|P2|学生证图片 URL 硬编码编造域名 https://campus-love.example/student-id/CL-47（必 404）|认证记录图片不可达，后台审核无图可看|改用本地 mock 资源路径|open|batch-3|
R4-00426|d:\6\恋爱小程序\database\flyway\sql\V2026.08.09.0005__seed_chat_demo_user_47.sql|多个|S|P2|语音消息种子使用 https://interactive-examples.mdn.mozilla.net 外链音频|依赖外部域名（小程序 downloadFile 白名单/外网可达性），语音不可播放|改本地资源|open|batch-3|
R4-00487|d:\6\恋爱小程序\docs\API-CONTRACT.md|409|B|P2|契约第 3.19 行声称 GET /api/v1/vip/plans 套餐列表端点存在，而 VipPlans.vue:84 明确"后端未提供套餐列表管理端点"，同一仓库两处文档互相否定|契约权威性受损，开发按契约实现会踩空|按真实后端删/补端点并同步两处|open|batch-3|
R4-00488|d:\6\恋爱小程序\docs\API-CONTRACT.md|415-416,506|B|P2|契约仍记录已删除的 VIP 红包端点（/api/v1/vip/red-packets、/api/v1/vip/red-packets/{id}/claim、/api/v1/admin/business/vip/red-packets），对应实体 VipRedPacket/VipRedPacketClaim 已删除|按契约联调/提审材料引用已下线功能，误导开发与运营|从契约移除红包端点并登记 CHANGELOG|open|batch-3|
R4-00490|d:\6\恋爱小程序\docs\API-CONTRACT.md|121,139|B|P2|契约声称 Access Token 2 小时且所有写接口必须携带 Idempotency-Key；实际 compose 默认 JWT_EXPIRATION_MS=86400000（24h），admin 前端全部写请求无 Idempotency-Key，且 admin 无 token 刷新机制（http.ts 401 直接清库跳登录）|管理员 token 24h 过期后无刷新被强制登出；资金类操作无幂等保障；契约与实现多处不一致|统一 token 有效期契约；admin 引入刷新/静默续期|open|batch-3|
R4-00494|d:\6\恋爱小程序\docs\API-CONTRACT.md|455,452|F|P2|契约声称 POST /v1/admin/sensitive-words/batch-import（批量导入）与 /v1/admin/activity-proposals/{id}/convert 端点存在，管理端无任何对应 UI 入口|敏感词批量导入与活动提案转化只能 API 操作，运营无法使用|补齐管理端 UI 或在契约标注"仅 API"|open|batch-3|
R4-00497|d:\6\恋爱小程序\docs\user-agreement.md|136-138,63|B|P2|用户协议第 5.1 条仍声明提供"VIP 会员服务、虚拟币打赏与红包"，而 VIP 已下线、红包实体已删除；第 2.4 条"注销前需结清未领取红包"同样过时|协议与实际服务不符，用户按协议主张权益时无对应服务，法律文本失实|协议按当前服务范围修订|open|batch-3|
R4-00503|d:\6\恋爱小程序\database\seed-demo-data.sql|21-22|S|P2|50 个演示用户手机号 '188000000'~'188000049' 仅 9 位，违反后端/管理端 11 位手机号校验（/^1[3-9]\d{9}$/，Users.vue:399）|手机号登录/管理端按手机号检索演示账号不可用，种子数据与实际校验规则冲突|补足 11 位合法演示手机号|open|batch-3|
R4-00504|d:\6\恋爱小程序\database\seed-demo-data.sql|68-69,94-95,107-108|S|P2|城市与校区地理矛盾：用户 20003 city_name=广州但 campus=南京大学、20005 北京+中山大学、20006 上海+四川大学等十余处|推荐"同城/同校区"逻辑下数据自相矛盾，演示匹配链路展示失真|city 与 campus 城市保持一致|open|batch-3|
R4-00505|d:\6\恋爱小程序\database\seed-demo-data.sql|672-790,792-1122|S|P2|帖子 likes_count/comments_count 为捏造值且与实插评论不符（如 9000 帖 comments_count=3 但插入了 5 条评论；9002 声明 9 条实插 7 条），且 30 帖点赞数无任何 post_likes 记录支撑|管理端帖子互动统计与评论明细对不上，演示数据不可信|以实际互动记录数同步计数列|open|batch-3|
R4-00506|d:\6\恋爱小程序\database\seed-demo-data.sql|1568-1654|S|P2|全部 22 条喜欢记录指向同一目标 100000（星型单点），50 个演示用户彼此零互动、零匹配、零私信|匹配→私信→付费解锁漏斗在演示用户间完全断点，管理端匹配统计（totalMatches 依赖双相互动）失真|补充用户间双向 likes 与匹配对|open|batch-3|
R4-00507|d:\6\恋爱小程序\database\seed-match-users-full.sql|154|S|P2|42 个补全用户 pronouns 全部 ELT(...,'她','她','她','她')，性别 100% 失衡；高度 156-175 全女性区间|匹配演示无异性候选，寻觅页推荐流性别单一，演示"异性匹配"核心卖点失败|按性别比例混合 pronouns/height|open|batch-3|
R4-00508|d:\6\恋爱小程序\database\seed-match-users-full.sql|63-76,81-124|S|P2|头像统一本地化至 /static/assets/images/avatars/avatar-<id%62>.jpg：①该 UPDATE 无 user_id 白名单，覆盖全库所有用户（含真实/其他种子）；②路径仅对客户端包内有效，管理端域（admin nginx 无 /static 映射）下头像全部裂图|管理端用户列表头像全部加载失败，跨端 URL 约定缺失|限定目标用户范围；头像 URL 走可解析的绝对路径或 media 代理|open|batch-3|
R4-00509|d:\6\恋爱小程序\database\seed-demo-data.sql|21-22,25-31|S|P2|50 个演示用户全部 profile_completion=100、verification_status=verified、无任何中间态（0/50/80 分、pending/rejected）|1000 用户漏斗模拟中"注册→资料完善→认证"环节无中间态样本，完善度分布完全失真|按比例插入部分完成/待认证用户|open|batch-3|
R4-00510|d:\6\恋爱小程序\database\seed-demo-data.sql|21-22,672-673|S|P2|所有种子用户 created_at=NOW()、帖子集中在近 4 天，无历史时间分布|管理端"今日新增用户/今日互动"统计被种子全部计入今日，趋势与留存模拟失真|时间戳按近 90 天随机分布|open|batch-3|
R4-00511|d:\6\恋爱小程序\database\seed-walkthrough-daily-question.sql|23-26|S|P2|钱包流水 type 写入 'INCOME'，而管理端 WalletTransactionView 仅识别 DEBIT/CREDIT（Wallets.vue txTypeLabel 对未知值原样展示）|管理端钱包流水"类型"列显示原始 INCOME 而非"充值"，前后端枚举未对齐|改用 CREDIT/DEBIT 或后端补 INCOME 映射|open|batch-3|
R4-00512|d:\6\恋爱小程序\database\seed-demo-data.sql|21-22,1568-1654|S|P2|1000 新用户行为流模拟推演缺口：注册（种子全预置无真实注册路径）、资料完善（全 100%）、滑动（无 discover_swipes 种子）、匹配（仅指向 100000 单点）、私信（无 private_message 种子）、付费（钱包仅 47/8 两用户）、留存（无历史活跃分布）——全链路仅首尾有数据|无法用演示库模拟真实转化漏斗，管理端各环节统计（匹配成功率/付费转化）无数据支撑|按漏斗比例补全各环节种子（swipe/双向like/消息/钱包）|open|batch-3|
R4-00513|d:\6\恋爱小程序\database\seed-demo-data.sql|21-22,1568-1654|S|P2|风控场景缺口：种子 openid 为可预测序列 demo-openid-20000..，无设备维度/多开/刷量/机器注册场景数据，管理端无风控看板或设备指纹展示；敏感词库依赖 Flyway 种子无独立风控校验数据|黑产按种子模式批量注册可污染演示与早期真实库；运营无风控视图|补充风控种子场景与设备维度字段，评估管理端风控页|open|batch-3|
