R4-XXXXX|d:\6\恋爱小程序\apps\client\src\services\http.ts|172-189|T|P3|getRefreshToken 导出但全仓库零调用（setRefreshToken 仅写入从未读取——刷新流程改用 Authorization 头）|refreshToken 存储为写死数据，登录时写入的 refreshToken 永不消费，误导维护者|删除 getRefreshToken/setRefreshToken 或真正接入 refresh 链路|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\services\api.ts|920-924|T|P3|CheckInStatusResponse 声明 checkedIn 字段与后端契约 checkedInToday 不符，且 getCheckInStatus 无任何调用方（checkin store 直接 request）|错误契约类型的死代码，后续误用将静默丢字段|删除或修正为 BackendCheckInStatusView|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\services\api.ts|358-364|T|P2|getIcebreakers real 分支无对端端点可用，固定返回 { items: [] } 空列表|私信场景破冰话题在 real 模式永久为空（注释承认是 P0-06 妥协），功能降级无提示|后端补按 peerUserId 的破冰端点|open|batch-2
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\services\api.ts|671-676|T|P3|uploadAvatar mock 分支复用 mockFixtures.uploadProfileBackground（返回背景图语义）|mock 头像返回的 URL 语义错误（背景图 mock 地址），走查时头像展示与上传结果不符|新增 uploadAvatar mock 实现|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\services\api.ts|476-490|T|P3|simulateError（POST /_debug/errors/{status}）为 dev 调试端点，仍保留在 clientApi 生产面（仅 isDev 短路）|dev 工具混入业务 API 面，后续收敛需从 clientApi 移除|移入独立 dev 模块|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\stores\checkin.ts|175-218|T|P3|自带一份 withTimeout 实现（与 services/http.ts 导出重复，签名差异：第三参为文案字符串）|同一超时语义两处实现，修复/演进需同步两处|统一为 services/http.ts withTimeout 并迁移错误文案|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\stores\messages.ts|504-509|T|P3|messages store 再次自带 withTimeout 重复实现（第三处）|三处 withTimeout 并存（http/checkin/messages），超时语义漂移风险|统一收敛到 services/http.ts|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\stores\checkin.ts|554-556|T|P3|dispose() 注释 TODO(dispose-接线)：pages/home、daily-question、discover、shop 均未调用|页面卸载后签到动画定时器可能修改已卸载 store 状态|在页面 onUnload 接线 dispose|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\stores\discover\actions\storage.ts|129-132|T|P3|dispose() 注释 TODO(dispose-接线)：discover/history/home/profile 页面未调用|模块级定时器/请求控制器在页面切换时未清理|页面 onUnload 接线 dispose|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\stores\village\index.ts|1086-1089|T|P3|dispose() 注释 TODO(dispose-接线)：village 各页未调用|评论防抖定时器/点赞 in-flight 集合在页面卸载后残留|页面 onUnload 接线 dispose|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\stores\session.ts|444-445|T|P3|logout 注释称「先清本地 token，再异步通知后端」，实际 api.ts logout 是先请求后端（携带 token）再 finally 清理|注释与实现顺序矛盾，误导维护者调整时序引入安全问题|修正注释|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\services\mocks\fixtures.ts|1-1731|T|P3|700+ 行 mock 数据/逻辑随 api.ts 静态 import 进生产产物（非动态加载）|mock 字节码进生产包，增大体积且 mock 文案/ID 暴露在产物中|构建期摇树或动态 import 隔离|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\services\generated\api-types-supplement.ts|1-508|T|P3|508 行手写补充类型（token/refreshToken/vipStatus/InteractionEventView 新旧字段别名并存）与 OpenAPI 生成类型混放|契约漂移：生成规范未更新，手写类型成为第二真相源|补充 OpenAPI 后移除本文件|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\docs\openapi\recommendations.yaml|76-201|T|P2|openapi 仍记录 /recommendations/cards 旧契约，client 实际使用 /recommendations、/recommendations/quota、/recommendations/activities、/recommendations/history（后端 RecommendationController 均存在，ageMin/ageMax 亦未入文档）|契约基准失效，按 openapi 联调/生成类型必然失配|重生成 openapi 对齐真实端点|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\stores\messages.ts|1193|B|P1|loadInteractionEvents 默认 page=1，后端 InteractionEventController 分页为 0 基（page=0 首页），url 拼 page=1&size=20|互动事件列表首屏跳过最新 20 条（展示第 21~40 条），新事件永不显示|改为 page=0 起始或 page-1 换算|open|batch-2
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\stores\messages.ts|1014|B|P3|markNotificationRead 失败 catch (_e) 完全静默（含超时）|已读状态丢失无任何提示，用户以为已读|至少 console.warn 或返回失败|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\stores\session.ts|505-508|B|P1|bootstrap 检测到 /auth/me 返回 loggedIn=false 且本地有 token 时，clearTokens 后自动以 loginAsGuest 体验账号重登|真实生产环境 token 过期时用户会话被静默替换为全局共享的 guest 账号（后端固定体验账号），不同用户数据互相污染（私信/点赞/解锁记录串号）|仅 dev/mock 允许自动 guest 重登，real 模式改为跳登录页|open|batch-1
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\stores\session.ts|641-666|B|P1|bindSchool real 分支调用 saveCampusProfile 时 city/department 传空串，后端 CampusProfileRequest 标注 @NotBlank → 恒 400|真实模式学校绑定必然失败（返回 false），任务 C「学校一次性绑定」real 下不可用|city/department 取用户真实资料或改后端为可空|open|batch-2
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\services\http.ts|232-245|B|P2|幂等键拦截器每次请求生成全新 key（idem-${Date.now()}-${random}），注释自称「按 key 去重」|双击/重试产生的不同幂等键无法被后端 @Idempotent 去重，写操作重复提交防护失效（仅满足头存在性）|按业务语义生成稳定 key（如按钮级）或由调用方显式传 key|open|batch-2
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\services\http.ts|868-906|B|P2|withTimeout 超时分支 reject 后不调用 cleanup()：外部 signal 的 onExternalAbort 监听器未移除|同一 AbortSignal 复用（页面级 signal）时监听器累积泄漏，settle 后 abort 仍触发无谓 reject|超时分支同样移除监听器|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\services\http.ts|793|B|P3|addBreadcrumb 恒记录 status: 200（注释承认多数接口成功码）|Sentry breadcrumb 状态码失真，HTTP 错误聚合不可信|透传真实状态码|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\stores\coins.ts|112-146|B|P0|扣费金额与 orderId 全部客户端自定（UNLOCK_COST_YUAN 5/3/3/2 元），后端 /wallet/deduct 仅校验 amountCents>0 与 relatedType 白名单，无定价校验|客户端可构造 amountCents=1 + 白名单 relatedType 任意解锁，资金链路被 1 分钱绕过（定价硬编码前端），资金风险|后端按 relatedType 服务端定价，客户端仅传场景与 targetId|open|batch-1
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\stores\coins.ts|43-48|H|P2|解锁定价 UNLOCK_COST_YUAN 硬编码前端（MESSAGE 5/VISITORS 3/LIKES 3/WHISPER 2 元）|调价需发版；且与后端无契约绑定（见 spend 条目）|后端下发定价配置|open|batch-2
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\stores\vip.ts|93-99|B|P1|isDevVipSimulated 无 isDev 守卫：读取存储键 "campus-love:dev-vip-sim"==="1" 即视为 VIP|生产环境任意用户可本地写入该键免费获得 VIP 身份（会员权益旁路），dev 开关随正式包生效|加 isDev 守卫或整体移除该模拟开关|open|batch-1
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\stores\vip.ts|106-132|H|P2|VIP 套餐与价格硬编码（18/28、48/84、128/336 元）且无支付流程（enableAutoRenew 仅 POST 状态）|定价无运营配置源；「购买」无真实支付闭环，商业化资金链路断裂|接支付 SDK 并后端下发套餐|open|batch-2
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\services\websocket\index.ts|793-823|B|P1|setupUserSubscriptions 仅订阅 /user/queue/{messages,signals,notifications}，后端实际推送 6 类队列（另含 queue/matches、queue/temp、queue/checkin，见 MatchRecorder/TempChatSessionService/CheckInEventConsumer）|匹配成功、临时会话新消息、签到事件实时推送全部丢失，用户必须手动刷新才能看到匹配与匿名会话消息|补订 /user/queue/matches 与 /user/queue/temp（dispatchToStore 同步扩展）|open|batch-2
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\stores\checkin.ts|449|B|P2|checkInDate 用 new Date().toISOString().split("T")[0]（UTC 日期），与 api.ts localDateKey 注释「toISOString 凌晨得到错误日期」自相矛盾|北京时间 00:00-08:00 签到时展示的签到日期为前一天|改用本地日期格式化（复用 localDateKey）|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\stores\discover\actions\swipe.ts|127-151|B|P2|右滑 300ms 防抖（swipeRight）而左滑不防抖：快速「右滑 A→左滑 B」时 A 的 like 延迟 300ms 后对已移除卡片执行，报「卡片不存在」；连续右滑只执行最后一次，前次右滑被静默丢弃|快速滑动场景下喜欢操作丢失或误报错误，用户体验受损|防抖窗口内快照卡片或移除防抖改为幂等队列|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\stores\campus.ts|781-793|B|P2|createCampusTopic real 分支请求体仅 {category,title,content}，UI 的 isAnonymous 匿名选项未透传（后端 CreateCampusTopicRequest 亦无该字段）|real 模式「匿名发布」静默失效——用户勾选匿名仍以真名发布，隐私承诺落空|后端补 isAnonymous 字段并透传|open|batch-2
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\stores\campus.ts|853-859|B|P2|replyToCampusTopic real 分支请求体仅 {content}，isAnonymous 未透传（后端 CreateCampusReplyRequest 亦无该字段）|匿名回复在 real 模式静默失效|后端补字段并透传|open|batch-2
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\stores\circle.ts|692-700|B|P2|createTopic real 分支请求体仅 {title,content,images}，Task B5 的 tags/favorite 参数被静默丢弃（mock 分支有）|发帖附带的标签/喜爱标记在 real 模式丢失，功能前后端不一致|后端 CreateTopicRequest 补 tags/favorite 并透传|open|batch-2
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\stores\circle.ts|526-532|B|P3|joinCircle/leaveCircle real 分支发送 data:{userId} 请求体，后端 CircleController join/leave 无请求体（userId 从 JWT 取）|多余请求体字段污染契约（当前被忽略，若后端开 FAIL_ON_UNKNOWN 即 400）|删除 body|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\stores\activity.ts|268-289|B|P3|enrollActivity real 分支仅同步 enrollmentCount，enrollCount 兼容别名未更新|列表 UI（消费 enrollCount）报名后人数显示陈旧|两字段同步更新（对齐 mock 分支）|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\stores\profile.ts|680-709|B|P2|setAllowSameSchoolRecommend/setReceiveSameSchoolInfo 仅本地 storage 持久化，注释声称「真实环境同步后端接口」但 real 无任何 API 调用|隐私开关在 real 模式不落库：换设备/重装后丢失，且后端推荐逻辑不感知该偏好|接入后端偏好接口|open|batch-2
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\stores\messages.ts|1080-1094|B|P3|setSessionMuted/markSessionUnread/markSessionRead 仅本地改状态，无后端同步|免打扰/标未读在刷新或换端后全部还原，红点语义不持久|后端会话元数据接口同步|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\services\auth.ts|117-153|B|P3|微信登录 state CSRF 防护为「本地生成→本地存储→本地比对」，无服务端参与，校验恒通过|防 CSRF 声明无实际防护效果（真实防护需服务端回传校验），误导读入|移除伪防护或与服务端握手校验|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\services\mocks\fixtures.ts|1469-1545|S|P3|mock 上传返回 mock:// 协议 URL（注释自认「不会被 <image> 真实加载」）|演示模式下上传后的图片不可见，验收链路观感断裂|返回 static 资源路径|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\stores\schedule.ts|52-116|F|P2|课表 store 全部为本地 mock（3 课程+2 活动+1 自定义），无任何后端读取/写入（/profile/schedule 契约未接入本 store）|「我的课表」功能为假功能：保存的 ScheduleProfile 与课表页数据互不相通，real 模式展示的永远是演示课表|接入 /profile/schedule 读写|open|batch-2
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\stores\campus-wall.ts|25-80|F|P2|校园墙 store 纯本地 mock 数组（无任何 API 调用），loading 从未置 true|校园墙发帖/点赞/关注全部内存态，刷新即失，real 模式无数据源|接入村口 posts 或独立墙接口|open|batch-2
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\stores\social-progress.ts|59-66|H|P3|TIER_META 六层升温 label/desc 硬编码中文（「发现心动」「表达喜欢」等）|绕过 i18n；且与后端下发文案无关联|走 i18n key|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\stores\feedback.ts|29|H|P3|load/submitIssue/submitSuggestion/submitActivityProposal 兜底文案硬编码中文（「加载反馈列表失败」等 4 处）|绕过 i18n，en 语言下显示中文|统一 t("storeErrors.feedback.*")|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\stores\discover\index.ts|144-146|H|P3|超级账号剩余次数魔法数字 999（remainingCount 直返 999）|与 isSuperTestAccount 硬编码 userId 联动，dev 旁路逻辑散落 getter|移入 feature flag 常量|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\stores\chat\higher-order.ts|44|H|P3|withErrorHandling errorPrefix 硬编码中文（「聊天页加载」「聊天详情加载」「会话置顶状态更新」）|非 Error 异常时错误文案中文硬编码|改走 i18n|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\stores\vip-auto-renew.ts|1-223|D|P3|vip-auto-renew store 与 vip.ts 内自动续费逻辑（同端点 /vip/auto-renew*）重复实现两套|同一功能双 store 维护，行为可能漂移|合并为单一 store|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\stores\session.ts|185-216|D|P2|profileFieldStatus 用 profileCompleted 代理 avatar/gender/birthday/major/interestTags/bio 全部字段（注释承认是代理）|字段级完善状态失真：头像未上传但资料保存后所有字段显示已完成，完善度计算 100% 虚高|后端 UserSession 下发字段级状态|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\stores\likes.ts|924-937|B|P3|unlockUser 幂等键 unlock-{type}-{userId} 与 coins.spend 的 orderId UNLOCK-{scene}-{targetId} 两套幂等体系并存，均直调不同端点（/wallet/unlock 与 /wallet/deduct）|同一解锁行为存在两条扣费链路，重复解锁/双扣风险难排查|统一为单一解锁入口|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\services\env.ts|183|T|P3|大量 console.warn 被用作业务调试日志出口（本范围 100+ 处，如 env.ts:183 诊断日志、session.ts:383、messages.ts:131 等），生产环境输出噪音|生产日志被调试信息淹没，且修复 no-console 后语义错位（warn 变日志）|统一收敛到日志工具并分级|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\stores\village\api.ts|212-230|T|P3|/posts/history（GET/DELETE）、/posts/{id}/favorite、/posts/{id}/similar-authors、/posts/comments/{id}/like、/campus/feed 等端点 client 与后端均有实现，但 docs/openapi/village.yaml 均未收录|openapi 契约基准与实现脱节（同 recommendations.yaml 问题），新人对账成本高|补充 openapi 文档|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\stores\messages.ts|1177-1211|T|P3|/notifications/interactions 系列 4 个端点（InteractionEventController 已实现）未收录于 docs/openapi/notifications.yaml|契约文档缺页，互动事件联调无基准|补充 openapi 文档|open|batch-4
